text,label
벼르고 벼르다 이제서야 구입했는데 진작 서두를 걸 그랬네요 오븐보다 훨씬 빠르고 좋습니다,0
올스텐이라 깔끔해서 좋아요,0
저렴하게 잘 샀습니다,0
잘 받았습니다 작동 잘하네요,0
용량이 적으면 어쩌나 했는데 무리 없이 4 인 가족 사용하고 있습니다 디자인 깔끔합니다,0
아주 촣아 요배송 기사들도 너무 좋고 싸고 적극 추천합나다,0
좋네요 저렴하고 다자인 깔끔 합니다,0
좋은 물건 당연한 거고 원하는 날짜 배송에 친절하신 기사님까지 만족 만족입니다,0
스텐이라서 청소나 환경호로몬 신경 안쓰도 되고 사용 시 불편한 점은 뒤집어야 하는 요리인데 요즘 밑에 바람 개비 달린 것도 나오던데 효과가 있는지 모르겠지만 효과 있다면 그런 거 옵션으로 나왔어면 좋겠어요 시간도 단축되니,0
아주 만족 합니다,0
바스켓형 에어프라이어 기 사용했는데 코팅이 벗겨져서 내부 바스켓만 구매할까 하다 올스텐으로 갈아 타기로 결정 고민했던 제품들 중에서 결국에는 요리는 장비 빨로 픽 내부는 스텐 403 음식 닺는 부분은 304 남자 아이 둘에 이 시국에 집밥해 먹을 땐 필수 장비 에어프라이어 기올스텐 만족합니다로스터리 기대되어 요 쿠폰 적용 가격 만족,0
오자마자 치즈볼과 돈까스를 해 먹었는데 짱입니다,0
기존에 사용하던 레인지가 고장이 나서 급히 주문했는데 배송도 빠르고 디자인도 심플 깔끔 이 쁘네요 설명서는 따로 없었지만 이것저것 눌러보니 작동법도 어렵지 않아서 만족합니다,0
생각보다 빨리 왔고 제품 좋아요,0
렌지대오면 쓸 예정 하자는 없는 것 같음,0
이모님께 선물 해드렸습니다 선물 후 이 모댁에 가보니 희안하게 매우 오래 전 구입하여 그 집에 있었던 듯한 블랙이여서 그런가요 작동에 어려움 없다십니다 연세 드신 분들도 불편함 없이 쉽게 사용 가능 설치까지 해 주심 좋을 텐데 요 그냥 놓고 만 가셨다는 작은 물건이지만 연세가 있으셔서 선물하는 입장에서는 이런 부분은 마음쓰인다는 점,0
30년 된 전자레인지를 버리고 삼성으로 왔네요 크기는 작아졌으나 성능이랑 편의성은 좋아졌네요,0
에어프라이어가 있지만 환경호르몬이 걱정되어서 올스텐으로 된 422가 유명하길래 또 사봅니다메탈로 사려고 했는 덕 핑크가 이 쁘다 길래 홀린 듯 샀어요 생각한 색상보다는 좀 진하네요 집 가전이랑 안 어울리는 듯 하지만 혼자 이쁘게 튑니다스텐 연마제 닦는 거 미루다 오늘 다 닦고 공회전 돌리고 생지 구워 봤어요 연마제 거의 없구 열선에서만 조금 나오네 요공회전시 냄새는 심하지  않았어요 기존 제품보다 용량은 두배인데 한 칸씩 이용하니 구워지는 빵 개수는 같네요 크기는 전자렌지 23 크기 정도 됩니다크로와 상 180 11분 돌렸는데 속이 다 보여서 너무 좋네요 겉이 노릇하게 구워졌고 속은 촉촉한 데 뒤집어 조금 더 구워주는 게 좋을 듯 기존 제품과 성능 차이는 잘 못 느끼겠지만 속이 보인다는 장점과 스텐이라 조금 안심하고 음식이 가능할 거 같아 만족스럽네요고 장 없이 오래 쓰고 싶네요,0
오늘 배송되었는데 심플하고 용량도 821 리터로 크네요아 주 마음에 듭니다 냉장고는 엘지죠,0
좋아요 저렴하고 좋아요,0
완전 화이트는 아니더라구요 그래서 더 이 뻐요 기존에 쓰던 게 작아서 새로 구매한 건데 제일 좋은 건 직접 조리 상태를 볼 수 있고 소음이 작아서 좋아요올스텐이라 세척도 간편해요,0
저렴하게 잘 구매했네요 디자인도 이 뻐요,0
가성비 최고 실용적인 제품으로 잘 쓰고 있습니다,0
저렴하고 기본 기능에 충실해서 좋아요,0
희망 배송일에 정확이 왔습니다 4층인데 사다리차도 무상지원으로 왔고요 가격도 저렴하고 성능도 좋고 디자인도 오에 요,0
아주 아주 만족하고 있어요,0
다 좋았습니다 구매 확정이 늦어서 죄송합니다,0
크기 디자인 만족해요,0
부모님 집에 없어서 사드렸는데 좋아하시네요,0
설치하는 기사분 너무 친절하시구요 친절하게 알려 주셔어 너무 좋습니다 아무래도 제품이 맘이 너무 드네요,0
배송도 빠르고 품질도 좋은 것 같네요 잘 받았습니다,0
배송 엄청 빠르네요 최신형이라고 해서 샀어요 LED 라 좋네요,0
삼성으로 블랙이라 구매했어요,0
성능은 전자레인지가 다 비슷한 것 같아 모르겠지만 디자인은 정말 이쁩니다 가격도 좋아서 추천 많이 하고 있습니다,0
비교 검색 후 가장 싸게 샀습니다,0
너무 너무 좋습니다 굿,0
전자렌지 필수품으로 잘 산 것 같아요,0
좋은 가격에 구매해서 만족합니다,0
아들이 독립하는데 사주었는데 아주 만족해합니다 잘 쓸게요,0
18년을 함께 한 냉장고 소음이 심해서양문형 냉장고를 하나 구했죠 인터넷으로 조금 싸게,0
잘 받았습니다 많이 파세요,0
감사합니다,0
배송 빠르고 품질은 가격 대비 만족합니다,0
배송도 빠르게 해주시고 매장보다 저렴하게 잘 산 거 같아 요 상품 상태도 좋고 최고입니다,0
전자렌지는 삼성이 죠 잘 쓰고 있어요,0
삼성전자 레인지 맘에 듭니다,0
선물했는데 좋아하십니다,0
설치도 잘해주시고 좋아요,0
사용설명 좀 부족해요 간편하다고 구매 햇는데 조금 달라요,0
받자마자 어떤 걸 먼저 해볼까 하다가 일단 간단한 것으로 테스트를 했어요 오 백퍼 만족은 아니지만 좋았어요 단점이라고 할까요 손잡이 부분이 허접해 보여 요 조리 끝나고 잡으려는 대 뜨거워 행주로 잡았어요 그리고 손잡이가 힘이 없어 흔들림이 있네요,0
기다리고 기다리다 드디어 샀어요 최화정 쇼에서 하길래 빈티지 븖루로 구매 했는데 너무 이쁘네요 사은품으로 주신 멀티포트도 좋아요,0
우리 집 씽크 대 안에 보일러만 아니였어도 확실히 들어갔을 텐데 빡빡하지만 들어가긴 했어요 설치 기사님이 친절하게 잘 설명해주시고 넘 감사합니다,0
집에 쓰는 건데 괜찮아 선물했는데 만족해 하네요,0
좋아요 작고 이 뻐요 주방에 놓기 딱 좋은 싸이즈,0
원하는 날짜에 배송 받았습니다 부모님 댁에 선물해 드렸는데 좋아하시네요,0
저렴하게 잘 샀습니다 오래 사용 했으면 좋겠네요,0
가격은 저렴할수록 좋으니 별 두 개 빼보네요 사이즈는 생각보다는 좀 작지만 그래도 4인 가격 사용하기 나쁘지 않아요 그린 구입했는데 이 뻐요,0
지정한 날짜에 오셨서 잘 설치되었 습니다 기사님 수고 하세요,0
배달이 무지 무지 늦음 가격은 좋음,0
올 스텐 에어프라이어를 찾다가 422를 알게 됐네요 마침 할인 행사 중이라 저렴하게 구입해서 좋아요 사은품으로 받았던 에어프라이어가 너무 작고 불소수지 코팅도 걱정이 되어 바꾸었는 대 정말 돈이 아깝지 않네요 진작 살껄 후회하는 중입니다,0
배송은 느렸지만 색상도 예쁘고 만족해요,0
추석 때 주문하고 오늘 배송 받았습니다 잘 쓰겠습니다 41,0
배송이 한참 걸렸으나 상품은 맘에 들어요,0
제품 위에 흠 짓이 많이 나있네요 교환 귀찮아 그냥 쓰지만 기 분 별로 네요,0
모든 게 다 엉망이였네요 오래 기다렸는데,0
주문한 지 이틀 만에 배송되었는데 넘 예뻐요고르고 골라 주문한 거구 그린색만 남아 있어 주문한 건데 그린색 두 넘 예뻐요 부모님과 아들 두 명이라 큰 용량 산 건데 생보다 크지 않습니다 포장 꼼꼼하게 잘 되어 왔는데 오픈팬 뒷면이 살짝 벗겨져 있어 그냥 쓸려는데 환풍구가 깨져 있어요 이건 교환 요청해야 될 것 같네요,0
원하는 날짜에 딱 왔어요 설치도 후 다닥 해주시고 아주 좋아요 얼마 전 홈쇼핑에서 같은 모델 파는 거 봤는데 여기서 훨씬 싸게 사서 기분 좋네요,0
설치 기사분도 친절하시고 잘 도착해서 좋습니다 아직은 하자 없이 잘 사용하고 있어요,0
일요일 주문 화요일 오전 설치 끝깔끔 친절 가격대박,0
엄청 오래 기다린 보람도 없이 불만족스럽네요 더 오래된 삼성 전자렌지 버리고 새 거 산 건데 잘 데워지지 않아서 오래 돌려야 하고 문제는 식품 겉면이 안 데워져서 숟가락으로 여러 번 뒤집어야 함 다른 분들도 그러나 궁금하네요,0
전자렌지 이쁘네요,0
배송 너무 빠르고 제품 가격 너무 좋아요,0
20L 동양매직을 쓰다가 고장이 나서 믿을 수 있는 삼성 제품 구매했네요 싼 게 비지 떡이라고 하는데 그런 거 같아 요 이번에는 오래 잘 쓰겠죠,0
저렴한 가격에 잘 구매해서 사용하고 있어요,0
싸고 빠르게 잘 산 것 같아요 잘 쓰겠습니다,0
가스렌지가 잘 안 되서 가스 냄새가 자주 나 길래 바꿨는데 탁월한 선택이였어요 비습포크 화이트 넘 이쁘구요,0
원하는 날자에 못 받은 거 빼고는 좋아요 불편한 점 잇는 지 문자도 주시고 만족합니다 많이 파세요,0
아직 써보진 않았지만 느낌이 좋아요 많이 파세요,0
많이 사용은 안했지만 가격 대비 만족 합니다,0
좋아서 부모님도 사드렸어요 친구도 사고 강추입니다,0
퇴직 후 사용하게 될 전자레인지가 맘에 쏙 듭니다,0
조용하고 디자인도 세련되고 사용 공간이 넓어서 사용하기 편해 요매탈이라 고급스러워 보이고 엘지가 역시 좋네요,0
LG 좋아요 직배도 좋아요 택배비 추가 없어요폐가 전 무료수거도 해주시니 감사합니다,0
배송도 빠르고 깔끔해서 좋아요,0
상품 상세 사진에 나온 거랑 똑같아 요,0
잘 받았어요 더운 날 고생 많으셨어요,0
색상도 모양도 크기도 딱 원하던 것이네요 작동 잘 되고 너무 마음에 듭니다,0
상품도 좋고 설치하신 기사님들도 너무 친절하십니다 아무리 서비스가 필요한 직업이지만 더운 날씨에도 짜증 없이 웃음으로 일 하시는데 감사드려요,0
디오스 쓰다 10년 만에 바꿨어요새 거라 기 분 좋습니다 친절한 배송 설치에 감사드립니다,0
어제 오후에 주문했는데 아침에 바로 오고 빠른 배송 좋습니다,0
이 가격에 사다리차도 포함이라니 놀랍네요 역시 삼성 최고,0
소음도 적 고 디자인도 깔끔하고 기본에 충실한 제품이네요 없이 살 다 쿠폰 적용해서 많이 싸게 구입했는데요 저는 만족이네요 잘 되고 머든 따뜻하게 뎁혀 먹으니 좋네요가성비 짱인 듯요,0
동생 선물로 구입했는데 좋아하네요 다자녀 가정이라 요긴하게 쓰일 것 같아 요 317일 구입해서 오늘 배송 받아서 배송이 오래 걸린 거 말고는 대 만족입니다,0
필 에어프라이어 초창기 때 사서 5년 넘게 사용하다가 코팅이 벗겨지고 환경호르몬 문제가 들리 길래 고민하다가 올스텐으로 바꿨어요 일단 올스텐이라 안심되고 디자인도 너무 예쁘네요 조작 버튼은 디지털과 다이얼의 조화가 딱 적당해서 사용하기 편리하구요 소음도 거의 안 들릴 만큼 조용해 요 기본으로 제공되는 도구들도 요리별로 유용하게 쓰이겠어요 요즘 저렴한 에어프라이어도  많이 나왔지만 비싼 값을 하는 것 같아 200 프로 만족합니다,0
이제 올리네요 기사분 친절하시고 저희 어머니가 아주 만족하시네요,0
생각했던 것보다 훨씬 조용하고 디자인도 깔끔하네요 단지 초기에 가동하면서 콤프레샤에 열이 조금 나오나 크게 문제 되지는 않네 요 몇 일 지나고 보니 그 열도 없어지고 좋으네요,0
잘 쓸께 요 감사합니다,0
생각보다 크다 아무리 생각해도 블랙은 최고의 선택,0
크기도 적당하고 색깔도 마음에 듭니다 제품 아직 사용은 안 해봤는데 맛있는 요리 간편 요리할 때 잘 쓸게요,0
알림받아서 첫 주문했는데 운 좋게도 배송 받게 되어서 좋습니다 냄새가 많이 난다고 해서 걱정되긴 하는데 잘 써보겠습니다,0
예뻐요할인해서 구매했어요 색상도 맘에 드네요 생각보다 사이즈가 작네요,0
메탈이라 때가 덜 타고 세련되어 보여 좋습니다 가 성비도 좋아 만족스럽습니다,0
사용하기 편리하고 생각보다 가볍고 깨끗하니 좋아요,0
안에 내부도 넓고 좋은 가격에 구매했어요,0
이사하면서 인덕션으로 바꿨는데 너무 좋네요 불 조절이 어려울 줄 알았는데 몇 번 하니 감 잡히고 무엇보다 세척이 너무 간단해서 좋아요 상판이 화이트라 삼성 제품으로 구입했는데 정말 예쁘네요 좋은 가격에 구입했어요,0
잘 사용하고 있 습니다 엘지소음이 없어서 좋아요,0
선물했는데 좋아했어요,0
이사 한 달 전에 미리 결제해서 배송 일 맞춰 놓았어요 설치 기사님께서 빠르게 설치해 주셨고 친절하게 설명해 주셨습니다 아직 사용은 안 해봤지만 너무 예뻐요 만족합니다,0
냉장고 잘 받았습니다 너무 고급스럽고 예쁩니다다음 주 배송될 줄 알았는데 오늘 설치 완료했어요 배송은 조금 느렸지만 빅 세일 특가로 아주 좋은 가격에 구매해 매우 만족합니다 배송도 친절하게 잘 해주셨습니다,0
고장 안나고 오래 쓰기를,0
올스텐으로 된 에어프라이어를 찾다가 422를 알게 되었습니다 냉동식품을 많이 먹는 편이고 튀김류를 좋아하는데 매번 기름 튀는 것 청소에 아기가 있어 기름 냄새가 걱정되어 에어프라이어가 있으면 좋겠다는 생각을 해서 구입하게 되었네요 첫 시도로 고구마를 했는데 군 고구마처럼 되서 달고 맛있더라구 요 그 이후로 닭꼬치 피자 새우튀김 등 등 편리하게 요리하고 있습니다,0
배송도 빠르고 LG기사님들이 친절히 잘 설치해 주셨습니다 역시 LG네요,0
상품이 너무 좋아요 잘 쓰겠습니다,0
실물이 훨 좋아요 싸게 잘 구입했네요 기사님들도 넘 친절하시공 사다리차로 쉽게 올려 주셨네요 잘 쓰겠습니당,0
인생 두 번째 에어프라이어를 수도 없이 고민하고 고민하여 선택하게 된 422 요리는 장비 빨 거기에다 올 스텐이라 너무 만족하고 선택하게 되었습니다 사진으로 보다 실물 영접하니 너무 이쁘고 액정에 큼직한 화면도 굿 와이프가 이쁘다고 공회 전후 요리해본답니 다 장비 빨보여준다네요,0
고민하다 샀는데 구성도 좋고 예쁘네요 안에 가 잘 보여서 요리하기 편해요,0
기사님 너무 친절하셧어요 삼성전자 서비스 기사님이셨는데 정말 수고 많으십니다,0
빠르고 편안하게 배송해주셨네요 가격도 저렴하고,0
디자인도 나쁘지 않아요,0
저렴하게 잘 구입했네요 빠른 배송 감사합니다,0
이 가격에 이 제품을 구매할 수 있어서 정말 행복이에요 울 와이프가 대 만족 입니다 주방가구하고 세트 같은 느낌이라 화이트로 잘 선택한 거 같아요가스렌지 쓰다가 인덕션으로 오니까 또 다른 신세계입니다 화력이 말로 표현이 안 되네요 끝판왕 입니다,0
생각보다 크지 않네요 빠른 배송감사합니다,0
설치도 상품도 맘에 쏘옥 들었습니다 설치 시간도 날짜도 잘 지켜주셨습니다,0
화이트 색상으로 샀는데 너무 만족스러워 여 화이트라 고급 지고 깔끔하고 너무 마음에 드네요 아직 사용 전이지만 세척할 때 연마제도 거의 안나오고 잘 쓸게요,0
배송은 많이 늦었지만 상품 자체는 매우 만족합니다 출력도 높고 디자인도 블랙 블랙 한게 깔끔합니다,0
갑자기 고장난 냉장고 급하게 구입했지만 배송도 빠르고 깔끔한 디자인 맘에드네요,0
배송 빠르고 전자렌 지 정말 좋아요,0
배송은 진작 받았지만 설치가 늦어져서 이제야 후기를 쓰네요 잘 쓰고 있습니다기존에 쓰던 것보다 사이즈가 많이 작아져서 약간 어색한 감은 있지만 외관 깔끔하게 생겼고 가스 불 켜는 게 쉬워져서 좋고요 화력 자체도 괜찮은 것 같아요 만족합니다,0
배송기사님도 친절하게 넘 잘해주셨어요 제품도 저렴하게 잘 구매했습니다 맘에 들어요,0
사용하는 데는 부담 없이 잘 사용할 수 있어요 사용법도 간단하고 마음에 듭니다 다만 전자레인지의 문과 터치 부분의 연결 부위가 평면이 아니어서 좀 낯설었어요,0
색도 이 쁘고 이 가격에 이 품질 실화임,0
부모님 댁에 인덕션 구매했어요 가스를 사용하면 건강에 좋지 않아 걱정이였는데 좋은 가격에 나와 구매했어요 설치 기사님이 친절하게 설치 완료 해 주셨고 어머니도 마음에 들어 하시니 기분 좋네요,0
가격착함 사용하는 사람에 따라서 생각이 다르겠죠 신랑은 별로라고 하네요,0
배송도 빠르고 좋아요,0
에어프라이어가 요즘은 스텐이 대세인가봐요 엄마가 필요하시대서 대신 알아보다 기능도 외관도 마음에 드는 422로 골랐어요,0
저렴하게 구매했어요 기능이 단순 하네요,0
배송도 빠르고 에어프라이어가 커서 좋네요,0
배송기사님 친절하시고 하얀색 인덕션이라 주방이 화사 해지네요 좋은 제품 감사합니다,0
음료나 과일 디저트용으로 추가로 샀어요 상 냉장 하냉동이라 편리하고 할인 받아 아주 저렴하게 구매해서 좋아요 생각보다 빠르게 5일 만에 설치 받았구요 사용 전에 서랍이나 유리선반을 세척했는데 사용하고 있는 10년 넘은 대형 냉장고와 비교해서 유리가 얇고 모서리가 날카로워서 닦으면서 아주 조심해서 다뤘구요 20여년 전 삼0 냉장고를 썼고 10년 전 L0 냉장고를 샀는데 비싸면  비싼 이유가 싸면 싼 이유가 있구나 느꼈습니다 오늘 추가로 냉동 실 서랍 씻으려 꺼내면서 내부도 닦았는데 사진 중간에 선처럼 보이는 프라스틱 면이 날카로워 실수하면 손 베일 수 있겠어요 수정해서 사진 올려요,0
오븐 같은 거로 살까 하다가 양 닦고 하기 힘들 것 같아서 이것으로 주문 했습니다 사이즈도 크고 너무 마음에 들어요 환경호르몬 걱정 없이 쓰고 싶네요,0
배송도 빠르고 가격 대비 성능도 좋네요,0
디자인 성능 소리 등등 전부 다 마음에 듭니다 한 가지 아쉬운 점이라면 살짝 만 부딪혀도 문이 잘 찌 그러집니 다 배송도 다 맘에 들고 너무 저렴하게 잘 샀어요,0
배송도 빨랐고 믿고 사용하는 삼성 제품입니다,0
사용하기에 편하긴 한데 열 때 조심히 연다고 해도 손잡이 부분이 바닥에 쾅쾅 닿네요 처음 조작 방법 익히는 것도 좀 복잡해서 연세가 많으신 분들은 비추입니다,0
요리는 장비 빨 최고예요 아이 간식용으로 진짜 손바닥만한 거 쓰다가 에어프라이어로 간식이며 주식이며 활용도가 높은데 시간도 오래 걸리고 안에 보이지 않아 태워 먹기 일수였는데 용량이며 내부도 확인 가능하고 다 만족해요 색상 고민을 진짜 엄청했는지 몰라 요 결정장애 때문에 결국 아이한테 보여주고 결정한 그린 색감도 예쁘고 탁월한 선택했어요,0
품질 디자인 가격 배송 전부 마음에 들어 요동생에게 선물했어요 지정된 날짜에 오셔서 폐가 전도 수거해 가시고 친절히 해주셨다고 참 맘에 든다네요 역시 믿을 만한 LG 꺼라 맘에 쏙 든 대요 감사합니다,0
싸게 잘 샀어요,0
역시 삼성이예요 좋아요,0
아 쓰기 너무 편하다,0
빠르게 조리도나 소음이 조금 있어요,0
저렴한 가격에 마음에 드는 냉장고 구매해서 아주 잘 쓰고 있어요 설치 기사님들도 친절하시고 쓰던 폐 냉장고도 가져가시고 좋은 기회에 좋은 냉장고 구매 잘했습니다,0
인기가 좋은 모델이라 주문 후 설치가 늦어 질 수 있다고 안내는 받았는데 예상보다 빠른 배송과 설치로 잘 사용하고 있습니다,0
가성비 좋은 상품 이벤트가로 잘 구입했습니다 만족,0
배송까지 약 2주 정도 소요되었습니다 혼자 사는 자취인에게는 충분한 크기입니다 잘 사용하겠습니다,0
상품 좋아 요 배송도 원하는 날짜에 왔어요,0
배송도 훌륭하고 무척 친절하네요 제품도 맘이 들어 요 근데 손자국이 나요 자주 닦아줘야 해요 잘 사용할 게요 추천해요,0
저렴하게 구매했습니다 잘 사용하겠습니다,0
운반이 직접 계단으로 하셔서 고생 많으셧는데 배송 기사분 실수로 문짝 옆이 찌 그러졌네요,0
희망날짜에 잘 받았읍니다 상태 좋쿠 괜찮아요 다만 야채칸이 좀 작은 게 흠 식구 23 정도가 적당해요고장안나 구 오래 쓰기를,0
너무 사용하기 편해 엄마 주문 하나 더해드립니다,0
안전하게 배송 잘 받았습니다,0
잘 받았습니다 많이 들 파세여,0
배송도 빠르고 가볍습니다 어디든 설치하기도 편하고 조작하기도 쉽네요,0
아들 며느리 새집 입주 기념으로 냉장고 선물해 줫어요 오늘 배송 완료 햇다고 연락왓네요 좋다고 난리 낫어요 잘 쓸께요번창하세요,0
우수한 품질 조용한 제품 기대했던 바로 그 제품 바로 내가 O던 제품 빠른 배송 다 맘에 들어요,0
아주 마음에 들어 요 이쁘네요,0
아직 사용 전이라 배달은 빠름,0
오자마자 내부 닦았는데 연마재가 거의 묻어나 오질 않네 요공회전 돌리고 바로 인절미 토스트해봤어요 디자인도 예쁘고 조리도 간편하고 잘 사용할 듯 싶어요,0
배송은 생각보다 빨랐습니다 배송기사님도 친절하게 설치해 주셨고요 가격도 저렴하게 구매한 거 같구요 제품은 지난 십여 년간 디오스를 쓰면서 전혀 문제가 없이 썼기 때문에 디오스에 대한 믿음으로 구매했습니다 이제 며칠 안 됐지만 이 아이도 오래오래 문제 없이 쓸 수 있길 바랍니다,0
7월 6일에 주문하면서 7월 10일 이 이 사라 그냥 적어봤는데 10일에 왔네요 배송 무척 빨라요 기사분들도 친절하시고 사다리차도 미리 말하면 무료로 해주세요,0
그냥 사 세요지인들의 강력 추천 올스텐 문 열림도 3단이라 너무 좋네여,0
제품이야 알아보고 산 거고 배송 오신 기사님들 참 친절하고 감사했습니다 많이 파세요,0
가족 수가 작으면 사용하기 좋아요 결혼할 때 샀던 렌지가 가셔서 새로 구입했는데 생각보단 작고 손잡이도 약간은 불편하네요,0
하루 만에 바로 왔어요 디자인도 나름 괜찮네요 성능까지 기대 이상 입니다,0
기본 사용하던 필립스 보다 사용하기 편하네요단 화상 조심하세요,0
잘 받았습니다 식탁에 잘 어울리네 여,0
쿠폰써서 저렴하게 잘 샀어요 좋아요,0
배송도 빠르고 이쁘네요,0
설치 완료 친절하시고 수거도 잘해주시고 좋아용,0
아빠가 혼자 생활하시는데 선물 드렸더니 너무 잘 사용하고 맛난 것도 해드신다고 합니다 선택 잘한 것 같아요,0
배송 희망일 맞춰주시고 배송 빠릅니다,0
저렴한 가격에 정말 잘 샀어요 7일에 구매해서 10일에 받았으니 배송도 만족하고 기사님 너무 친절하게 잘 해주셔서 감사합니다,0
아주 좋습니다,0
디자인 깔끔하고 뒷판도 깔끔하고 크게 흠 잡을 데 없는 것 같아 요 1등급 너무 비싸서 고른 모델인데 설치가 시 왈 1등급 2등급 전기요금 갭이 1년에 3000원 정도밖에 안난다고 하네요 기존 사용하고 있는 사이즈 비슷한 LG 냉장고 보니 1등급인데도 이 제품보다 오히려 소비전력이 더 높아 요 1년 기준 3000원 정도 전기요금이 더 나오는 걸로 표 기돼 있네요 그동안 등급 기준이 강화됐다는 얘기 1등급 모델 기본 200만원 훌쩍 넘어가던데 굳이 1등급 고집할 필요 없다는 몰랐는데 삼성 스마트 싱앱과 연동된다고 붙어 있는데 에어컨은 잘 사용하는 앱이지만 굳이 냉장고에 필요한 가 싶지만 일단 연결 시도해봤는데 잘 안 되네요 담에 다시,0
기존 에프 바스켓 표면이 벗겨지니 찝찝하던 참에 이 아이를 알게 되었네요 올스텐에 디자인이며 색감이며 고민 없이 바로 결제 인기 있다 보니 배송 기간이 길었지만 용서되는 사랑스런 422에프입니다,0
부모님 사드렸는데 좋으시데요,0
좋아요 에어프라이기 없던 시절 이 기억이 안나네요,0
배송도 빠르고 전자레인지도 아주 좋아요,0
우선 여기서 구입한 건 주문 후 바로 다음날 배송 오라고 좀 비싸더라도 정품 판매점을 선택한 건데요오전 10시쯤 주문인데 다음날 배송이 안 왔어요다 다음날 와서 좀 실망했네요 전화해서 물어보니 판매점에서는 보냈는데 물류센터에서 밀려서 안 오거라는 데 시골도 아니고 경기도인데 이건 좀 실망이요 가격은 내가 살 때보다 점점 떨어지는 중이네요 사람들이 말하는 홈바라고 해야 하나 그게 가 벼워서 문이 잘 안 닫치는 거랑문 여는 부분이 너무 낮아서 이건 불편하네요 다들 후기에 써놓는 이유가 있더라고요 이건 사기 전에 상품평으로 봤는데도 이 가격대에 이런 제품이 없어서 바꾸고 싶어도 선택의 여지가 없었네요 이런 단점이 싫으면 이거보다 좀 더 비싼 모델로 갈 수밖에 없지요,0
좋아요 잘 사용할께요,0
가격이 저렴한데도 불구하고 버튼식으로 여러 가지 메뉴를 누르면 간편하게 사용할 수 있어서 좋아요 신속한 배송 감사합니다,0
이벤트 행사 때문에 좋은 가격에 샀어요 배송도 빠르고 작동도 잘 되고 디자인도 고급스럽고 대 만족입니다,0
자취하는 친구한테 선물했어요 아주 잘 된다고 하네요,0
이쁘네요 개인적으로 다이얼식을 싫어해서 이 제품 샀습니다 정확하게 30초 1분 이런 식으로 설정이 가능하니까요 디자인도 이 쁘네요,0
사진이랑 똑같습니다 작업실에 쓸려고 구입했는데 올브랙이 라 이쁘고 저렴하게 잘 산 거 같아요,0
부피가 큰 물건이라 배송일을 협의 햇는데 많이 늦어어요 냉장고 소비전력 비슷하고 2백이나 3백 다 비슷한 거 같아 요 저렴한 거 소비전력 12등급 보고 사시면 됩니다,0
어머니 댁에 자가 설치했습니다 생각보다 조용하고 냄새도 안 나 느 서 좋네요,0
아주 좋아요 상품도 가격도 배송도 아주 좋아요,0
뭐 다른 전자렌지와 비교하여 불편한 거 없고 뭐 전자렌지가 다 비슷한 거 같아요 이 제품 또한 좋네요 배송도 빠르고 뭐 다 좋네요 괜찮은 제품 감사합니다,0
고르고 고른 에어프라이어 422로 결정했어요 본체는 물론 구성품까지 올스텐이 고 디자인도 제일 예뻐요 처음 받아서 닦는데 아무것도 안 묻어 나올 정도로 깔끔하더라고요 공회전만 하고 써도 될 거 같아 요 주말에 맛있는 거 많이 해 먹을 게요,0
생각보다 너무 크네요 넘 깔끔하고 예뻐요기사님들도 친절하시고 가격 대비 짱입니다,0
가성비가 정말 줗습니다,0
이사오고 나서 처음 구입한 냉장고인데 너무 만족하고 사용하고 있습니다 서비스 면에서도 최고였어요 역시 삼성인 것 같습니다 앞으로 오랫동안 잘 쓸게요,0
상품 받은 진 좀 됐지만 가격 디자인 성능 뭐 하나 빠질 게 없어요 매우 좋아요,0
전자렌지 좋아요 음식이 빨리 따땃해지네요,0
자취하는 아들 사줬어요 싸이즈도 작고 좋아요,0
오래된 삼성 치우고 새로운 전자랜지 깔끔하고 3 리타키워샀더니 더 좋아요,0
원하는 배송 날짜에 설치해 주셔서 감사합니다 제품이 좋아서 만족스러워요,0
급히 필요해서 구입을 했는데 너무 좋아요 집 앞까지 배송까지 해 주셔서 감사,0
설치기사님 친절하게 잘 설치해 주셨어요 화력도 좋고 일단 너무 이쁩니다 강력 추천입니다 기존 가스렌지 수거해가셨어요 상품권이랑 사은품 잘 챙겨주세요,0
배송이 좀 느리기는 했지만,0
저렴하고 좋습니다 감사합니다,0
용량도 크고 디자인도 이 쁘고 너무 맘에 들어 요 고구마 구워 먹고 있는데 너무 맛있네요 소음이 있어서 그게 흠이지만 그래도 불편함보다는 만족감이 더 크네요,0
잘 받고 설치 잘 되었습니다 근데 물류센터에서 희망 날짜에 온다고 했는데 삼정 대리점에서 희망 날짜 배송이 어렵다고 전날 연락오던데 잘못 온 건지 모르겠네요,0
부모님 댁 놔드렸는데 색상도 고급스럽고 성능도 좋습니다,0
심플하고 세련된 디자인이네요엘 지니까 상품은 믿음이 갑니다,0
배송이 느리네요 주문하고 5일 정도 걸렸어요,0
맛난 음식 잘해 먹고 있습니다,0
선물했는데 잘 받았다네요,0
보기와 다르게 작동 간단하네요 이상 없이 잘 됩니다,0
