고객ID,1개월_마일리지,1개월_혜택,3개월_마일리지,3개월_혜택,6개월_마일리지,6개월_혜택,12개월_마일리지,12개월_혜택
7277130663,1960,37616.666666666664,8250,160250.0,24680,484100.0,80110,1583200.0
7444120780,1340,25216.666666666668,6160,118450.0,20080,392100.0,68490,1350800.0
5690916552,3090,60216.666666666664,14020,275650.0,40180,794100.0,121590,2412800.0
6453475951,1010,18616.666666666668,5990,115050.0,23730,465100.0,95370,1888400.0
8057803288,1140,21216.666666666668,8800,171250.0,34060,671700.0,124770,2476400.0
8311301301,480,8016.666666666667,2740,50050.0,14570,281900.0,41000,801000.0
5757222299,700,12416.666666666666,4710,89450.0,16600,322500.0,48960,960200.0
5995519976,1150,21416.666666666668,6590,127050.0,22530,441100.0,84430,1669600.0
3963901405,2790,54216.666666666664,15970,314650.0,52800,1046500.0,179290,3566800.0
3166983170,600,10416.666666666666,4060,76450.0,14030,271100.0,49410,969200.0
6250586465,520,8816.666666666666,3480,64850.0,13960,269700.0,53140,1043800.0
9421218533,1230,23016.666666666668,5840,112050.0,17840,347300.0,59980,1180600.0
8590199167,2390,46216.666666666664,10060,196450.0,31280,616100.0,99520,1971400.0
7612690773,1490,28216.666666666668,9680,188850.0,32490,640300.0,107970,2140400.0
8608547429,1180,22016.666666666668,6390,123050.0,19940,389300.0,84010,1661200.0
9760674369,940,17216.666666666668,7160,138450.0,25770,505900.0,81760,1616200.0
8401743341,1110,20616.666666666668,6610,127450.0,17530,341100.0,63410,1249200.0
6217563848,2660,51616.666666666664,13600,267250.0,47210,934700.0,189730,3775600.0
5064370621,1070,19816.666666666668,5880,112850.0,15510,300700.0,44130,863600.0
5351962216,860,15616.666666666666,4160,78450.0,11920,228900.0,35530,691600.0
8789701659,8060,159616.66666666666,43270,860650.0,143440,2859300.0,495840,9897800.0
7978368113,7850,155416.66666666666,31200,619250.0,85540,1701300.0,270200,5385000.0
9374286595,1000,18416.666666666668,5540,106050.0,18470,359900.0,65030,1281600.0
6619684592,700,12416.666666666666,3370,62650.0,10410,198700.0,27190,524800.0
8543535360,810,14616.666666666666,4120,77650.0,17200,334500.0,61380,1208600.0
4236794054,330,5016.666666666667,2800,51250.0,13780,266100.0,37120,723400.0
9122366631,1250,23416.666666666668,8060,156450.0,28460,559700.0,103150,2044000.0
8584448456,2230,43016.666666666664,9980,194850.0,29770,585900.0,99430,1969600.0
6953378616,600,10416.666666666666,3210,59450.0,8960,169700.0,23740,455800.0
6365919754,1230,23016.666666666668,8860,172450.0,24450,479500.0,57590,1132800.0
7196640913,3400,66416.66666666667,18440,364050.0,71570,1421900.0,265600,5293000.0
7893712554,1500,28416.666666666668,10670,208650.0,32980,650100.0,101650,2014000.0
6030112763,1470,27816.666666666668,9030,175850.0,32490,640300.0,121140,2403800.0
7256956857,1240,23216.666666666668,7410,143450.0,30180,594100.0,106210,2105200.0
5045749609,2210,42616.666666666664,11120,217650.0,33570,661900.0,127370,2528400.0
4092095015,1270,23816.666666666668,6740,130050.0,21750,425500.0,77660,1534200.0
4470104916,1520,28816.666666666668,7080,136850.0,22520,440900.0,73960,1460200.0
8003021496,2310,44616.666666666664,11140,218050.0,34950,689500.0,121870,2418400.0
8315239159,1000,18416.666666666668,5410,103450.0,16620,322900.0,49510,971200.0
7833673745,1970,37816.666666666664,11200,219250.0,37650,743500.0,140020,2781400.0
4595664964,2420,46816.666666666664,12990,255050.0,43430,859100.0,108830,2157600.0
8386803496,1750,33416.666666666664,9800,191250.0,29190,574300.0,86020,1701400.0
7864582421,1270,23816.666666666668,12320,241650.0,43610,862700.0,165200,3285000.0
7376763444,410,6616.666666666667,2430,43850.0,7520,140900.0,27280,526600.0
7528268485,1950,37416.666666666664,9780,190850.0,32360,637700.0,105400,2089000.0
8683789281,1260,23616.666666666668,6840,132050.0,20480,400100.0,75790,1496800.0
9028262316,1340,25216.666666666668,6650,128250.0,22860,447700.0,75020,1481400.0
9175315974,3270,63816.666666666664,21810,431450.0,81960,1629700.0,295180,5884600.0
4876143688,480,8016.666666666667,2880,52850.0,8250,155500.0,24900,479000.0
3076786682,1870,35816.666666666664,11280,220850.0,41700,824500.0,174740,3475800.0
3801624725,1100,20416.666666666668,7290,141050.0,28980,570100.0,105810,2097200.0
8687470271,1140,21216.666666666668,6040,116050.0,20160,393700.0,77060,1522200.0
5836909342,1090,20216.666666666668,6780,130850.0,24920,488900.0,85210,1685200.0
8241038629,2920,56816.666666666664,14050,276250.0,49010,970700.0,177680,3534600.0
4865154328,1330,25016.666666666668,5810,111450.0,18470,359900.0,63400,1249000.0
6283342826,1710,32616.666666666668,8590,167050.0,30950,609500.0,122840,2437800.0
9104789193,4030,79016.66666666667,19470,384650.0,81350,1617500.0,284810,5677200.0
4908919260,2230,43016.666666666664,18420,363650.0,73620,1462900.0,280160,5584200.0
6563312224,1980,38016.666666666664,11760,230450.0,41460,819700.0,142010,2821200.0
3765977438,1090,20216.666666666668,5610,107450.0,19340,377300.0,79200,1565000.0
8625862633,430,7016.666666666667,2920,53650.0,11280,216100.0,46000,901000.0
8260952648,1220,22816.666666666668,8140,158050.0,29550,581500.0,91300,1807000.0
5649488378,730,13016.666666666666,6450,124250.0,24330,477100.0,97530,1931600.0
9366946827,3690,72216.66666666667,16360,322450.0,44480,880100.0,135850,2698000.0
7877170064,600,10416.666666666666,3310,61450.0,12800,246500.0,53100,1043000.0
7992801505,2410,46616.666666666664,10730,209850.0,34690,684300.0,126180,2504600.0
7972599228,1720,32816.666666666664,13220,259650.0,45340,897300.0,145140,2883800.0
5594969569,990,18216.666666666668,5510,105450.0,18230,355100.0,71780,1416600.0
6736597791,660,11616.666666666666,4320,81650.0,12180,234100.0,32400,629000.0
5565584454,1410,26616.666666666668,9330,181850.0,38290,756300.0,139950,2780000.0
8679589251,540,9216.666666666666,2930,53850.0,10300,196500.0,43320,847400.0
6859028657,1300,24416.666666666668,8380,162850.0,28170,553900.0,74190,1464800.0
5185229427,1270,23816.666666666668,8040,156050.0,31040,611300.0,103820,2057400.0
5367166548,790,14216.666666666666,6140,118050.0,23090,452300.0,91120,1803400.0
4382528356,980,18016.666666666668,5970,114650.0,21840,427300.0,97330,1927600.0
8603829011,560,9616.666666666666,2280,40850.0,4860,87700.0,11170,204400.0
9095889322,580,10016.666666666666,3240,60050.0,10870,207900.0,42250,826000.0
5338571377,2020,38816.666666666664,10660,208450.0,32240,635300.0,122680,2434600.0
6906192679,440,7216.666666666667,2560,46450.0,7080,132100.0,26160,504200.0
9161697882,790,14216.666666666666,6900,133250.0,26750,525500.0,95690,1894800.0
7642303094,2280,44016.666666666664,15800,311250.0,56790,1126300.0,187890,3738800.0
7642570108,2260,43616.666666666664,14450,284250.0,52270,1035900.0,177430,3529600.0
8309711392,1620,30816.666666666668,8470,164650.0,26070,511900.0,76720,1515400.0
4533281707,3490,68216.66666666667,18420,363650.0,65320,1296900.0,235980,4700600.0
5872292383,1620,30816.666666666668,9940,194050.0,33740,665300.0,111950,2220000.0
5824062721,790,14216.666666666666,4300,81250.0,14900,288500.0,37880,738600.0
8931266931,3130,61016.666666666664,18570,366650.0,52460,1039700.0,152290,3026800.0
9160627590,910,16616.666666666668,4980,94850.0,21200,414500.0,103810,2057200.0
8593359433,1150,21416.666666666668,9350,182250.0,34820,686900.0,133600,2653000.0
9559896981,2250,43416.666666666664,9740,190050.0,28430,559100.0,92780,1836600.0
8005619015,1030,19016.666666666668,4570,86650.0,12270,235900.0,41460,810200.0
8537514494,2120,40816.666666666664,12270,240650.0,48660,963700.0,187720,3735400.0
7343716969,1390,26216.666666666668,5620,107650.0,21180,414100.0,64480,1270600.0
7043030499,2360,45616.666666666664,10510,205450.0,35600,702500.0,145330,2887600.0
5498753130,1060,19616.666666666668,7780,150850.0,30780,606100.0,161580,3212600.0
4234432556,2480,48016.666666666664,10940,214050.0,31720,624900.0,102490,2030800.0
8417976569,920,16816.666666666668,5200,99250.0,18160,353700.0,53810,1057200.0
5766401761,460,7616.666666666667,2960,54450.0,11850,227500.0,36440,709800.0
9455812961,1190,22216.666666666668,6560,126450.0,20360,397700.0,74750,1476000.0
8313135858,2370,45816.666666666664,15520,305650.0,56330,1117100.0,209890,4178800.0
6249252967,940,17216.666666666668,5510,105450.0,14360,277700.0,38410,749200.0
7527759687,440,7216.666666666667,3080,56850.0,12650,243500.0,58670,1154400.0
6757292670,1490,28216.666666666668,7030,135850.0,21890,428300.0,59870,1178400.0
7688176588,2840,55216.666666666664,14220,279650.0,43030,851100.0,133580,2652600.0
7688960509,1320,24816.666666666668,7550,146250.0,31510,620700.0,119930,2379600.0
6222783143,1340,25216.666666666668,7980,154850.0,32200,634500.0,96710,1915200.0
6641156605,1080,20016.666666666668,8340,162050.0,30700,604500.0,118190,2344800.0
8198304233,1860,35616.666666666664,11220,219650.0,39290,776300.0,143830,2857600.0
8031840114,2470,47816.666666666664,13100,257250.0,46110,912700.0,173310,3447200.0
7816379609,750,13416.666666666666,4180,78850.0,13060,251700.0,48640,953800.0
7890562386,1840,35216.666666666664,10440,204050.0,35450,699500.0,128950,2560000.0
7920963069,12900,256416.66666666666,52550,1046250.0,168270,3355900.0,544970,10880400.0
7942188826,1850,35416.666666666664,7460,144450.0,22460,439700.0,92510,1831200.0
5511854340,2270,43816.666666666664,12410,243450.0,52300,1036500.0,254660,5074200.0
8332513236,1230,23016.666666666668,6800,131250.0,22970,449900.0,85090,1682800.0
8886967640,1170,21816.666666666668,7110,137450.0,34260,675700.0,162630,3233600.0
8840027541,830,15016.666666666666,6120,117650.0,21830,427100.0,78920,1559400.0
9757292353,1430,27016.666666666668,7020,135650.0,22450,439500.0,93970,1860400.0
5386565868,600,10416.666666666666,3780,70850.0,14060,271700.0,53430,1049600.0
8147198120,910,16616.666666666668,5470,104650.0,19910,388700.0,73690,1454800.0
3748411882,420,6816.666666666667,1920,33650.0,4770,85900.0,18170,344400.0
4870902076,850,15416.666666666666,5220,99650.0,25560,501700.0,144910,2879200.0
7597195389,1100,20416.666666666668,5800,111250.0,15310,296700.0,55440,1089800.0
8162925318,480,8016.666666666667,2680,48850.0,11580,222100.0,39260,766200.0
5966923600,2050,39416.666666666664,10750,210250.0,42140,833300.0,176220,3505400.0
6364598858,490,8216.666666666666,3110,57450.0,11520,220900.0,40800,797000.0
8690340783,1030,19016.666666666668,5860,112450.0,20330,397100.0,89460,1770200.0
4587020780,1080,20016.666666666668,9360,182450.0,47090,932300.0,158320,3147400.0
9709830667,740,13216.666666666666,4010,75450.0,13680,264100.0,49970,980400.0
6688614834,2050,39416.666666666664,13160,258450.0,43730,865100.0,160520,3191400.0
8141153549,1070,19816.666666666668,6750,130250.0,23410,458700.0,87140,1723800.0
8971119704,1780,34016.666666666664,12200,239250.0,46080,912100.0,137970,2740400.0
8797319185,640,11216.666666666666,3490,65050.0,12210,234700.0,51330,1007600.0
8351126818,1270,23816.666666666668,9190,179050.0,39660,783700.0,151020,3001400.0
8379727076,1520,28816.666666666668,8110,157450.0,25360,497700.0,75480,1490600.0
7122717958,860,15616.666666666666,3890,73050.0,12620,242900.0,52610,1033200.0
8503458989,760,13616.666666666666,5950,114250.0,23650,463500.0,88910,1759200.0
6937124289,1090,20216.666666666668,6250,120250.0,23370,457900.0,93590,1852800.0
8890904947,650,11416.666666666666,11560,226450.0,36130,713100.0,108080,2142600.0
9129978411,590,10216.666666666666,5880,112850.0,23940,469300.0,74470,1470400.0
7577557160,560,9616.666666666666,3120,57650.0,13820,266900.0,67010,1321200.0
2784248584,5040,99216.66666666667,25560,506450.0,90800,1806500.0,310040,6181800.0
4653868355,1040,19216.666666666668,6420,123650.0,22210,434700.0,91320,1807400.0
7351317411,420,6816.666666666667,2710,49450.0,8840,167300.0,33730,655600.0
9081729182,1780,34016.666666666664,11800,231250.0,42060,831700.0,148840,2957800.0
4788071059,770,13816.666666666666,4490,85050.0,16380,318100.0,54580,1072600.0
5787631469,1120,20816.666666666668,4800,91250.0,14590,282300.0,56620,1113400.0
5102375978,830,15016.666666666666,3610,67450.0,11080,212100.0,38790,756800.0
4985209888,750,13416.666666666666,5090,97050.0,20390,398300.0,86760,1716200.0
4887182368,690,12216.666666666666,5190,99050.0,18870,367900.0,58190,1144800.0
7981793224,1580,30016.666666666668,7680,148850.0,28520,560900.0,113750,2256000.0
7026010386,850,15416.666666666666,4780,90850.0,15930,309100.0,55710,1095200.0
7118814238,710,12616.666666666666,11530,225850.0,41330,817100.0,154850,3078000.0
6516117327,1220,22816.666666666668,8280,160850.0,29630,583100.0,115810,2297200.0
4467209278,910,16616.666666666668,4610,87450.0,16690,324300.0,63530,1251600.0
4337708070,1940,37216.666666666664,11240,220050.0,41440,819300.0,159510,3171200.0
5625904451,1090,20216.666666666668,5350,102250.0,17140,333300.0,49570,972400.0
6165901977,2780,54016.666666666664,13740,270050.0,43220,854900.0,135780,2696600.0
7022058985,770,13816.666666666666,4170,78650.0,13290,256300.0,47280,926600.0
6582970752,850,15416.666666666666,4870,92650.0,13660,263700.0,35080,682600.0
6522699170,760,13616.666666666666,5660,108450.0,18380,358100.0,73910,1459200.0
6458995174,7190,142216.66666666666,44400,883250.0,180230,3595100.0,685500,13691000.0
6903841042,1280,24016.666666666668,7850,152250.0,27640,543300.0,102330,2027600.0
8520752272,1050,19416.666666666668,6290,121050.0,22300,436500.0,78740,1555800.0
8756135899,1410,26616.666666666668,6390,123050.0,18310,356700.0,51210,1005200.0
4963970860,1320,24816.666666666668,9780,190850.0,28720,564900.0,84540,1671800.0
6960996433,3910,76616.66666666667,22520,445650.0,72190,1434300.0,231970,4620400.0
4250691199,2160,41616.666666666664,15730,309850.0,57830,1147100.0,220790,4396800.0
8796245355,1770,33816.666666666664,7800,151250.0,27770,545900.0,121240,2405800.0
5669136644,800,14416.666666666666,3940,74050.0,11700,224500.0,37500,731000.0
5067272276,2340,45216.666666666664,13930,273850.0,40390,798300.0,138450,2750000.0
9055009162,900,16416.666666666668,4350,82250.0,13820,266900.0,53710,1055200.0
7695788374,2200,42416.666666666664,11650,228250.0,39580,782100.0,156420,3109400.0
7946395421,3430,67016.66666666667,16160,318450.0,47170,933900.0,147060,2922200.0
4107281913,1080,20016.666666666668,6390,123050.0,22840,447300.0,91270,1806400.0
8027650809,1420,26816.666666666668,9560,186450.0,36510,720700.0,139370,2768400.0
6602125236,1420,26816.666666666668,7490,145050.0,27330,537100.0,109590,2172800.0
7989656045,970,17816.666666666668,4150,78250.0,8920,168900.0,32610,633200.0
9554624634,390,6216.666666666667,4060,76450.0,11270,215900.0,30430,589600.0
5125725986,700,12416.666666666666,4280,80850.0,15490,300300.0,57110,1123200.0
9916415379,1660,31616.666666666668,8430,163850.0,24670,483900.0,80650,1594000.0
8850526853,1290,24216.666666666668,8920,173650.0,39530,781100.0,157410,3129200.0
8733065253,1430,27016.666666666668,8400,163250.0,34080,672100.0,136470,2710400.0
5958806947,3660,71616.66666666667,21530,425850.0,71120,1412900.0,234360,4668200.0
7940635387,3930,77016.66666666667,18700,369250.0,53870,1067900.0,186710,3715200.0
7278460640,940,17216.666666666668,6180,118850.0,23300,456500.0,89770,1776400.0
6554144370,1360,25616.666666666668,6930,133850.0,22160,433700.0,78190,1544800.0
6616783374,1320,24816.666666666668,5920,113650.0,21130,413100.0,73200,1445000.0
5443182325,820,14816.666666666666,4130,77850.0,14460,279700.0,51560,1012200.0
5491158642,3060,59616.666666666664,10520,205650.0,26030,511100.0,78140,1543800.0
7607690232,1470,27816.666666666668,8180,158850.0,30510,600700.0,118690,2354800.0
4758179662,1570,29816.666666666668,6330,121850.0,16440,319300.0,46950,920000.0
3652194986,720,12816.666666666666,5150,98250.0,16180,314100.0,71150,1404000.0
5744639229,1550,29416.666666666668,8370,162650.0,27370,537900.0,107530,2131600.0
5916337601,1390,26216.666666666668,8640,168050.0,30340,597300.0,116730,2315600.0
7531923284,8170,161816.66666666666,28870,572650.0,83360,1657700.0,226970,4520400.0
8188088200,2100,40416.666666666664,11100,217250.0,36760,725700.0,124560,2472200.0
7875343698,850,15416.666666666666,6430,123850.0,20630,403100.0,64960,1280200.0
4891087700,1130,21016.666666666668,5770,110650.0,20110,392700.0,77770,1536400.0
7028624526,800,14416.666666666666,4390,83050.0,18370,357900.0,72760,1436200.0
4590931378,1560,29616.666666666668,8050,156250.0,25570,501900.0,85200,1685000.0
4387525416,700,12416.666666666666,6110,117450.0,19660,383700.0,57360,1128200.0
5129115121,320,4816.666666666667,2750,50250.0,11920,228900.0,60410,1189200.0
7669040231,810,14616.666666666666,3940,74050.0,17690,344300.0,70270,1386400.0
8370010816,5310,104616.66666666667,39880,792850.0,124210,2474700.0,451700,9015000.0
8937293318,3270,63816.666666666664,13870,272650.0,32890,648300.0,121690,2414800.0
7483436424,1350,25416.666666666668,7820,151650.0,29850,587500.0,137400,2729000.0
8291374399,1390,26216.666666666668,5800,111250.0,21150,413500.0,79100,1563000.0
7474275639,1940,37216.666666666664,12310,241450.0,43850,867500.0,157450,3130000.0
7056666992,1060,19616.666666666668,5980,114850.0,19370,377900.0,65730,1295600.0
4897380382,1310,24616.666666666668,6910,133450.0,15310,296700.0,43850,858000.0
4922044983,1980,38016.666666666664,25630,507850.0,66650,1323500.0,173930,3459600.0
4982310393,1160,21616.666666666668,7820,151650.0,26060,511700.0,89710,1775200.0
5128589890,1380,26016.666666666668,5640,108050.0,14290,276300.0,42900,839000.0
5150089790,2260,43616.666666666664,13320,261650.0,47100,932500.0,200190,3984800.0
5018237049,2590,50216.666666666664,22270,440650.0,64360,1277700.0,171820,3417400.0
5061233779,1350,25416.666666666668,7850,152250.0,29500,580500.0,112830,2237600.0
5215619943,2140,41216.666666666664,9400,183250.0,32950,649500.0,109700,2175000.0
5246291839,820,14816.666666666666,4620,87650.0,15900,308500.0,57700,1135000.0
5236615498,1020,18816.666666666668,6870,132650.0,17460,339700.0,38640,753800.0
5281437054,1240,23216.666666666668,7420,143650.0,25680,504100.0,88100,1743000.0
5404111460,1740,33216.666666666664,10790,211050.0,34520,680900.0,122470,2430400.0
5342247022,1070,19816.666666666668,5630,107850.0,19400,378500.0,69710,1375200.0
5320768362,1150,21416.666666666668,6020,115650.0,22300,436500.0,89050,1762000.0
5555893658,1110,20616.666666666668,7420,143650.0,29840,587300.0,118750,2356000.0
5501624144,2170,41816.666666666664,14010,275450.0,57600,1142500.0,228600,4553000.0
5620644340,1540,29216.666666666668,9900,193250.0,30990,610300.0,75210,1485200.0
5620108118,1350,25416.666666666668,7520,145650.0,26340,517300.0,87950,1740000.0
5650541629,810,14616.666666666666,5280,100850.0,18400,358500.0,59660,1174200.0
5600454609,2810,54616.666666666664,11490,225050.0,31260,615700.0,94130,1863600.0
5672010610,720,12816.666666666666,3880,72850.0,13880,268100.0,42740,835800.0
5679876741,2370,45816.666666666664,14040,276050.0,49030,971100.0,156520,3111400.0
5844241162,1090,20216.666666666668,4970,94650.0,11510,220700.0,30570,592400.0
5796295389,470,7816.666666666667,8450,164250.0,29030,571100.0,94270,1866400.0
5798394239,3440,67216.66666666667,21700,429250.0,68110,1352700.0,221480,4410600.0
5826177480,1450,27416.666666666668,8050,156250.0,29410,578700.0,109500,2171000.0
5745946263,450,7416.666666666667,4020,75650.0,10200,194500.0,23760,456200.0
5735214213,560,9616.666666666666,4610,87450.0,15630,303100.0,53890,1058800.0
5738858719,4020,78816.66666666667,25070,496650.0,96890,1928300.0,348030,6941600.0
5728901657,3610,70616.66666666667,18270,360650.0,56460,1119700.0,178780,3556600.0
5936806674,300,4416.666666666667,4900,93250.0,20460,399700.0,82720,1635400.0
5940471605,4500,88416.66666666667,23690,469050.0,64360,1277700.0,197480,3930600.0
8330176663,1180,22016.666666666668,6240,120050.0,19520,380900.0,70570,1392400.0
8298972242,630,11016.666666666666,3700,69250.0,17650,343500.0,61870,1218400.0
8301070989,1620,30816.666666666668,6900,133250.0,18120,352900.0,47130,923600.0
8405649809,2720,52816.666666666664,12840,252050.0,39460,779700.0,153900,3059000.0
8419018387,1010,18616.666666666668,6690,129050.0,22860,447700.0,89660,1774200.0
8383394938,1040,19216.666666666668,5550,106250.0,18980,370100.0,71480,1410600.0
8497153141,610,10616.666666666666,3620,67650.0,12120,232900.0,51300,1007000.0
8472259517,4220,82816.66666666667,17930,353850.0,61380,1218100.0,238620,4753400.0
8462273031,1110,20616.666666666668,5960,114450.0,20530,401100.0,76440,1509800.0
8439490989,2210,42616.666666666664,15150,298250.0,55140,1093300.0,174240,3465800.0
8625855089,1220,22816.666666666668,6570,126650.0,22400,438500.0,73180,1444600.0
8503457284,2290,44216.666666666664,12110,237450.0,49040,971300.0,190770,3796400.0
8654698389,2080,40016.666666666664,7750,150250.0,22180,434100.0,79140,1563800.0
8686950048,2390,46216.666666666664,9010,175450.0,25710,504700.0,91070,1802400.0
8706602956,1900,36416.666666666664,7810,151450.0,21140,413300.0,66150,1304000.0
9010702877,1250,23416.666666666668,10930,213850.0,38380,758100.0,131640,2613800.0
8997576366,410,6616.666666666667,2310,41450.0,6830,127100.0,37440,729800.0
9017259740,850,15416.666666666666,6470,124650.0,24790,486300.0,105730,2095600.0
9026932959,770,13816.666666666666,5010,95450.0,20600,402500.0,67090,1322800.0
8912114029,860,15616.666666666666,6430,123850.0,19640,383300.0,59210,1165200.0
8838197296,980,18016.666666666668,4960,94450.0,16090,312300.0,45430,889600.0
8838193388,1110,20616.666666666668,7480,144850.0,25490,500300.0,92870,1838400.0
8900865349,600,10416.666666666666,4820,91650.0,15570,301900.0,56910,1119200.0
8824847897,830,15016.666666666666,5710,109450.0,18190,354300.0,54940,1079800.0
8786815420,750,13416.666666666666,4000,75250.0,13810,266700.0,50310,987200.0
8797583513,2360,45616.666666666664,9880,192850.0,27730,545100.0,81310,1607200.0
9288053282,1610,30616.666666666668,7720,149650.0,27410,538700.0,95670,1894400.0
9302975090,2730,53016.666666666664,13130,257850.0,49520,980900.0,186080,3702600.0
9226965959,1000,18416.666666666668,5920,113650.0,19350,377500.0,94940,1879800.0
9260264949,830,15016.666666666666,7600,147250.0,28590,562300.0,107210,2125200.0
9279380636,1800,34416.666666666664,8700,169250.0,32940,649300.0,125300,2487000.0
9113975432,1280,24016.666666666668,6150,118250.0,18920,368900.0,70210,1385200.0
9122118866,2890,56216.666666666664,19180,378850.0,69310,1376700.0,244780,4876600.0
9077544959,1030,19016.666666666668,5990,115050.0,25010,490700.0,108630,2153600.0
9166406971,3240,63216.666666666664,20050,396250.0,76080,1512100.0,303410,6049200.0
9135467524,2750,53416.666666666664,14180,278850.0,44370,877900.0,168720,3355400.0
9907230597,1610,30616.666666666668,14380,282850.0,43200,854500.0,135280,2686600.0
9881263597,450,7416.666666666667,2330,41850.0,7940,149300.0,41320,807400.0
9844560414,920,16816.666666666668,6680,128850.0,28100,552500.0,102230,2025600.0
9841948309,620,10816.666666666666,3540,66050.0,13160,253700.0,43750,856000.0
9841438633,1440,27216.666666666668,6860,132450.0,19750,385500.0,66240,1305800.0
9811557959,1650,31416.666666666668,9840,192050.0,34900,688500.0,120510,2391200.0
9388439301,2060,39616.666666666664,12640,248050.0,42290,836300.0,140510,2791200.0
9423322519,660,11616.666666666666,5010,95450.0,16940,329300.0,60600,1193000.0
9430130254,7560,149616.66666666666,25310,501450.0,72350,1437500.0,205460,4090200.0
9432206236,860,15616.666666666666,5700,109250.0,22170,433900.0,70420,1389400.0
9460542012,1700,32416.666666666668,9620,187650.0,31620,622900.0,107140,2123800.0
9451632411,2010,38616.666666666664,12340,242050.0,42650,843500.0,153710,3055200.0
9472837511,1180,22016.666666666668,9720,189650.0,37400,738500.0,131090,2602800.0
9479914912,2570,49816.666666666664,10340,202050.0,31360,617700.0,96220,1905400.0
9488064217,2690,52216.666666666664,16670,328650.0,56940,1129300.0,205950,4100000.0
9481252163,740,13216.666666666666,3850,72250.0,22970,449900.0,89690,1774800.0
9580592513,2270,43816.666666666664,10990,215050.0,34150,673500.0,113990,2260800.0
9578494689,690,12216.666666666666,4320,81650.0,17210,334700.0,65250,1286000.0
9611775643,1500,28416.666666666668,9640,188050.0,38230,755100.0,148740,2955800.0
9634601950,1630,31016.666666666668,8780,170850.0,28510,560700.0,112100,2223000.0
9515567716,4250,83416.66666666667,19460,384450.0,70280,1396100.0,271600,5413000.0
9536026511,300,4416.666666666667,3290,61050.0,21680,424100.0,59640,1173800.0
9535492896,1230,23016.666666666668,12610,247450.0,39740,785300.0,129000,2561000.0
9534976675,1210,22616.666666666668,5920,113650.0,19680,384100.0,72850,1438000.0
9534710290,3150,61416.666666666664,16740,330050.0,55990,1110300.0,195390,3888800.0
4669324894,710,12616.666666666666,4960,94450.0,27700,544500.0,92160,1824200.0
9995051407,580,10016.666666666666,3020,55650.0,11930,229100.0,44450,870000.0
9998179256,1140,21216.666666666668,7940,154050.0,29020,570900.0,105970,2100400.0
4872751895,1060,19616.666666666668,5910,113450.0,17850,347500.0,61190,1204800.0
4768673797,990,18216.666666666668,5640,108050.0,17020,330900.0,63180,1244600.0
4748231709,930,17016.666666666668,6700,129250.0,22990,450300.0,82170,1624400.0
6875807532,2350,45416.666666666664,12320,241650.0,42080,832100.0,163110,3243200.0
6988771965,1080,20016.666666666668,6200,119250.0,24960,489700.0,97400,1929000.0
6989307914,1760,33616.666666666664,9820,191650.0,33430,659100.0,126650,2514000.0
6994264925,750,13416.666666666666,4140,78050.0,18770,365900.0,72230,1425600.0
7027819454,2130,41016.666666666664,12510,245450.0,40850,807500.0,125090,2482800.0
7122982168,2010,38616.666666666664,10920,213650.0,37950,749500.0,133880,2658600.0
6681802572,2210,42616.666666666664,11000,215250.0,37380,738100.0,139910,2779200.0
6687062342,2090,40216.666666666664,16640,328050.0,65990,1310300.0,225930,4499600.0
6670784328,670,11816.666666666666,4130,77850.0,13320,256900.0,36680,714600.0
6715626473,1270,23816.666666666668,8570,166650.0,32900,648500.0,121590,2412800.0
6725831631,1870,35816.666666666664,21660,428450.0,68760,1365700.0,207360,4128200.0
6603415559,2710,52616.666666666664,14270,280650.0,47600,942500.0,194980,3880600.0
6623338266,4140,81216.66666666667,21680,428850.0,87810,1746700.0,317260,6326200.0
6843015532,890,16216.666666666666,5180,98850.0,19020,370900.0,87480,1730600.0
6850104812,660,11616.666666666666,4700,89250.0,15590,302300.0,54580,1072600.0
6762538447,660,11616.666666666666,5910,113450.0,20290,396300.0,73920,1459400.0
6078103134,610,10616.666666666666,2860,52450.0,9460,179700.0,30520,591400.0
6304333035,1220,22816.666666666668,4970,94650.0,18170,353900.0,60810,1197200.0
6220421727,320,4816.666666666667,3220,59650.0,7570,141900.0,16270,306400.0
6227508733,1680,32016.666666666668,9420,183650.0,34210,674700.0,114750,2276000.0
6367481103,690,12216.666666666666,5680,108850.0,22500,440500.0,92100,1823000.0
6475758734,730,13016.666666666666,4160,78450.0,14770,285900.0,56660,1114200.0
6467639748,800,14416.666666666666,3280,60850.0,8740,165300.0,35540,691800.0
8070384598,430,7016.666666666667,2590,47050.0,14360,277700.0,44460,870200.0
8038151700,570,9816.666666666666,7270,140650.0,29030,571100.0,110360,2188200.0
8048372680,3530,69016.66666666667,14920,293650.0,41390,818300.0,95330,1887600.0
8055711680,640,11216.666666666666,4330,81850.0,15640,303300.0,98220,1945400.0
7965248718,1810,34616.666666666664,9420,183650.0,27950,549500.0,92350,1828000.0
8102890815,400,6416.666666666667,2340,42050.0,6610,122700.0,20670,394400.0
8152710070,1620,30816.666666666668,9520,185650.0,33430,659100.0,125030,2481600.0
8131185848,4280,84016.66666666667,27350,542250.0,94970,1889900.0,340250,6786000.0
7842045246,450,7416.666666666667,1990,35050.0,4670,83900.0,17070,322400.0
7864867199,1060,19616.666666666668,5320,101650.0,14820,286900.0,58430,1149600.0
