고객ID,대백-iM뱅크_최근1개월혜택,대백-iM뱅크_최근3개월혜택,대백-iM뱅크_최근6개월혜택,대백-iM뱅크_최근12개월혜택
5891483060,833.3333333333334,500.0,0.0,4000.0
5893301433,4133.333333333333,17100.0,39700.0,55700.0
5893561785,-166.66666666666666,-500.0,1000.0,0.0
5894613634,15333.333333333334,31000.0,152500.0,151500.0
5894876101,1433.3333333333333,1900.0,7700.0,16100.0
5895127152,-166.66666666666666,8700.0,40700.0,142900.0
5895148092,-166.66666666666666,-500.0,-1000.0,-1000.0
5895420703,-166.66666666666666,-200.0,8300.0,10200.0
5896201649,-166.66666666666666,-500.0,500.0,800.0
5897238616,-166.66666666666666,-500.0,-1000.0,-1500.0
5897753812,2533.3333333333335,71800.0,99100.0,286300.0
5898825434,5833.333333333333,151700.0,173500.0,304900.0
5899070345,-166.66666666666666,-500.0,-1000.0,0.0
5899612830,-166.66666666666666,-500.0,-1000.0,17200.0
5900129878,7333.333333333333,7800.0,8900.0,8700.0
5900379621,3593.3333333333335,16860.0,36360.0,61920.0
5900632505,2633.3333333333335,16300.0,24200.0,28400.0
5900914673,7433.333333333333,31900.0,41400.0,48000.0
5900921779,3833.3333333333335,7500.0,42100.0,76100.0
5901167266,-166.66666666666666,-500.0,-600.0,-1600.0
5901167608,333.33333333333337,4000.0,3500.0,12500.0
5901448909,833.3333333333334,5000.0,6500.0,20500.0
5901947764,-166.66666666666666,32000.0,31500.0,32500.0
5902206323,-166.66666666666666,3500.0,3000.0,2000.0
5902491536,1833.3333333333333,1500.0,3000.0,12000.0
5903008144,9533.333333333334,14400.0,49900.0,119400.0
5903256979,-166.66666666666666,-500.0,1000.0,0.0
5903518572,833.3333333333334,13800.0,29800.0,51000.0
5903537631,-166.66666666666666,-500.0,-1000.0,-2000.0
5903543303,2233.3333333333335,11100.0,36600.0,39200.0
5904062407,2633.3333333333335,9100.0,19400.0,38000.0
5904573429,-166.66666666666666,-500.0,-1000.0,-2000.0
5905906275,5833.333333333333,17500.0,34600.0,63200.0
5906661620,-166.66666666666666,2500.0,2000.0,16600.0
5906694084,1433.3333333333333,1100.0,5000.0,4000.0
5907206849,5333.333333333333,5000.0,11000.0,23000.0
5909816110,-166.66666666666666,-500.0,-1000.0,-2000.0
5910358033,3733.3333333333335,12100.0,22000.0,70800.0
5911656929,3933.3333333333335,16000.0,24500.0,49100.0
5912179857,5433.333333333333,10700.0,19800.0,34400.0
5912458656,633.3333333333334,300.0,-200.0,27800.0
5913225992,6633.333333333333,24300.0,47600.0,107100.0
5913753438,5833.333333333333,14000.0,13800.0,12800.0
5914270343,5433.333333333333,13500.0,25000.0,73200.0
5915071236,-166.66666666666666,-500.0,-1000.0,200.0
5915315129,9433.333333333334,20666.666666666668,57166.666666666664,239366.66666666666
5915322543,-166.66666666666666,-500.0,-400.0,2200.0
5916367527,1033.3333333333333,4300.0,12500.0,17800.0
5916622928,233.33333333333334,8300.0,22100.0,57900.0
5916641135,1033.3333333333333,3700.0,11900.0,21700.0
5916643151,5433.333333333333,18800.0,33100.0,60100.0
5918483932,-166.66666666666666,-500.0,-1000.0,-1200.0
5918996285,1833.3333333333333,8300.0,13000.0,27100.0
5919256865,1833.3333333333333,9400.0,42800.0,68300.0
5919513649,16833.333333333332,24600.0,24100.0,23100.0
5920030813,1333.3333333333333,1000.0,500.0,16400.0
5920316902,733.3333333333334,2200.0,4400.0,15300.0
5920584410,3833.3333333333335,15700.0,27200.0,49400.0
5921099204,3833.3333333333335,10700.0,22200.0,51200.0
5921344263,5833.333333333333,16000.0,32600.0,57000.0
5921368185,-166.66666666666666,-500.0,-1000.0,-2000.0
5921634338,4333.333333333333,5500.0,5000.0,14600.0
5921866527,433.33333333333337,1300.0,2300.0,3700.0
5922405986,1833.3333333333333,1500.0,1000.0,8000.0
5923185174,4633.333333333333,19300.0,26000.0,37400.0
5923195341,1833.3333333333333,2000.0,6000.0,18000.0
5923966613,-166.66666666666666,-500.0,-1000.0,9500.0
5923986210,5833.333333333333,9900.0,9400.0,38800.0
5928439869,1433.3333333333333,15600.0,30300.0,36900.0
5928450828,11433.333333333334,40400.0,84700.0,174900.0
5928957563,833.3333333333334,500.0,2900.0,4900.0
5929733473,12433.333333333334,32300.0,60800.0,110200.0
5929748559,11033.333333333334,30100.0,74100.0,115400.0
5930024422,-166.66666666666666,2133.3333333333335,8633.333333333334,22133.333333333332
5930531349,-166.66666666666666,5500.0,18100.0,35900.0
5930534896,1366.6666666666667,9033.333333333334,13540.000000000002,24300.0
5931308077,1833.3333333333333,8900.0,8400.0,39400.0
5932092036,5833.333333333333,17500.0,78200.0,121700.0
5932106545,5833.333333333333,5500.0,5000.0,6800.0
5932107605,-166.66666666666666,8500.0,36400.0,63200.0
5932630986,34233.333333333336,74300.0,80200.0,147900.0
5933165739,2633.3333333333335,2300.0,1800.0,800.0
5933929573,-166.66666666666666,2800.0,2300.0,13600.0
5934453004,-166.66666666666666,3900.0,5800.0,11600.0
5934457847,-166.66666666666666,-500.0,1800.0,2800.0
5934715850,1833.3333333333333,3800.0,41700.0,55700.0
5935503640,-166.66666666666666,-500.0,3000.0,76000.0
5935788361,7133.333333333333,9800.0,26800.0,29400.0
5936033796,9133.333333333334,13600.0,23500.0,46233.333333333336
5936285200,3033.3333333333335,10700.0,24200.0,42800.0
5936296342,9433.333333333334,10300.0,18900.0,26800.0
5937071102,633.3333333333334,700.0,200.0,4000.0
5937079970,3833.3333333333335,16700.0,30600.0,78600.0
5937614216,1933.3333333333333,10400.0,15900.0,14900.0
5937861344,1333.3333333333333,1000.0,1700.0,8200.0
5938409294,5833.333333333333,28300.0,45100.0,49600.0
5939197579,-166.66666666666666,-500.0,-1000.0,-1500.0
5939200060,1833.3333333333333,5500.0,11000.0,20000.0
5939441794,-166.66666666666666,-500.0,-1000.0,-2000.0
5939956857,7633.333333333333,15900.0,26800.0,38500.0
5939959864,833.3333333333334,500.0,1000.0,0.0
5939985601,5833.333333333333,5500.0,19000.0,43500.0
5940495822,-166.66666666666666,6700.0,23600.0,23600.0
5941007722,1833.3333333333333,1500.0,7000.0,12000.0
5941808024,-166.66666666666666,28500.0,28000.0,28500.0
5942071025,9433.333333333334,27900.0,43000.0,101520.0
5942325770,1433.3333333333333,31000.0,48100.0,81700.0
5943131049,-166.66666666666666,6700.0,17800.0,67400.0
5943380178,5833.333333333333,5800.0,10300.0,39500.0
5943632762,-166.66666666666666,-500.0,-1000.0,-2000.0
5943648350,3833.3333333333335,11500.0,33000.0,52000.0
5944162697,3033.3333333333335,3700.0,18600.0,48100.0
5945735817,-166.66666666666666,-500.0,-500.0,-1500.0
5946264743,1366.6666666666667,8166.666666666668,7666.666666666668,20966.666666666664
5946274013,-166.66666666666666,-500.0,7600.0,20200.0
5946510818,-166.66666666666666,-500.0,-1000.0,6000.0
5946788006,3833.3333333333335,15900.0,33400.0,62800.0
5947558980,5833.333333333333,22300.0,45300.0,70600.0
5947572223,1833.3333333333333,3500.0,7000.0,10800.0
5948095176,-166.66666666666666,-500.0,-1000.0,-2000.0
5948342455,3033.3333333333335,9500.0,15800.0,28800.0
5948360987,3033.3333333333335,5900.0,5400.0,4400.0
5948368724,7033.333333333333,25900.0,41000.0,69000.0
5948620761,8233.333333333334,11900.0,19800.0,40800.0
5948625910,-166.66666666666666,-500.0,-1000.0,12000.0
5948879073,-166.66666666666666,3500.0,3000.0,43600.0
5948895248,-166.66666666666666,9000.0,13600.0,44100.0
5949391928,3833.3333333333335,9800.0,24100.0,35900.0
5949415020,-166.66666666666666,0.0,-500.0,-1100.0
5949671582,2333.3333333333335,11500.0,11000.0,17000.0
5949680840,-166.66666666666666,-500.0,11000.0,17333.333333333336
5949684961,-166.66666666666666,1500.0,37400.0,41400.0
5950178052,4433.333333333333,4600.0,11300.0,33800.0
5950993144,-166.66666666666666,8300.0,23000.0,55300.0
5952022192,-166.66666666666666,1500.0,1000.0,0.0
5952539729,-166.66666666666666,-500.0,1000.0,0.0
5953073415,6833.333333333333,8500.0,10000.0,11000.0
5954114697,-166.66666666666666,-500.0,17500.0,20200.0
5954142795,5333.333333333333,16500.0,66700.0,87300.0
5954377710,-166.66666666666666,-500.0,-1000.0,-2000.0
5954655830,-166.66666666666666,6300.0,7600.0,6600.0
5954658347,-166.66666666666666,300.0,3000.0,2000.0
5954909567,-166.66666666666666,-500.0,4100.0,39000.0
5955169094,3833.3333333333335,33000.0,64700.0,151700.0
5955177243,8233.333333333334,34300.0,65800.0,116800.0
5955446843,1033.3333333333333,3100.0,6500.0,12700.0
5956483783,1833.3333333333333,6300.0,13800.0,41200.0
5958838792,1333.3333333333333,4300.0,10700.0,21700.0
5958859640,16033.333333333334,51200.0,180000.0,273566.6666666667
5959108033,333.33333333333337,0.0,3500.0,6500.0
5959117974,333.33333333333337,4000.0,10500.0,15500.0
5959372824,4833.333333333333,35800.0,40800.0,47500.0
5959882915,833.3333333333334,6200.0,5700.0,12700.0
5960163093,3833.3333333333335,8700.0,15300.0,33700.0
5960416125,-166.66666666666666,-500.0,15000.0,18400.0
5960665688,10933.333333333334,28500.0,61200.0,89000.0
5960687544,133.33333333333334,400.0,1400.0,4000.0
5961482331,3833.3333333333335,3500.0,5000.0,7000.0
5961978856,-166.66666666666666,-500.0,-1000.0,-2000.0
5963548017,-166.66666666666666,9500.0,19800.0,47840.0
5963824997,18733.333333333332,48200.0,114800.0,117200.0
5964090220,7033.333333333333,21100.0,53800.0,101040.0
5964098669,-166.66666666666666,-500.0,-1000.0,-2000.0
5964608441,833.3333333333334,40800.0,42300.0,43300.0
5964617519,-166.66666666666666,-500.0,-1000.0,-2000.0
5965130116,2633.3333333333335,6700.0,11000.0,22000.0
5965137379,9433.333333333334,16700.0,16200.0,28400.0
5966706247,-166.66666666666666,-500.0,-1000.0,-2000.0
5966719017,-166.66666666666666,-500.0,-1000.0,2500.0
5966719866,-166.66666666666666,-500.0,-1000.0,-2000.0
5966984508,8333.333333333334,8000.0,18500.0,61500.0
5967224270,-166.66666666666666,0.0,2500.0,21900.0
5967509053,1033.3333333333333,28800.0,43200.0,88900.0
5967766453,-166.66666666666666,-500.0,-1000.0,-2000.0
5968007573,19133.333333333332,36700.0,48400.0,69800.0
5968019775,-166.66666666666666,1500.0,2200.0,25400.0
5968270317,15633.333333333334,23300.0,47000.0,90166.66666666666
5969053911,3833.3333333333335,10300.0,9800.0,8800.0
5969075929,8433.333333333334,19700.0,20200.0,19200.0
5969337809,4333.333333333333,6000.0,13500.0,14900.0
5969852659,5833.333333333333,16000.0,40700.0,99900.0
5969869274,6233.333333333333,15100.0,19800.0,41600.0
5970641146,5433.333333333333,81000.0,127100.0,287000.0
5970652403,2433.3333333333335,3700.0,3200.0,5700.0
5972209532,-166.66666666666666,-500.0,-1000.0,-2000.0
5972228702,-166.66666666666666,1000.0,500.0,1900.0
5972991801,3033.3333333333335,5100.0,8200.0,7200.0
5973531943,-166.66666666666666,-500.0,-1000.0,-2000.0
5974049800,1833.3333333333333,4700.0,6600.0,19400.0
5975095302,7833.333333333333,19100.0,46200.0,83600.0
5975608132,8833.333333333334,24900.0,49600.0,82200.0
5975614980,2633.3333333333335,11900.0,30600.0,70400.0
5975620703,-166.66666666666666,19500.0,19600.0,32600.0
5975633655,5833.333333333333,13500.0,17000.0,36000.0
5975635966,-166.66666666666666,8000.0,25500.0,69000.0
5975636805,-166.66666666666666,1000.0,7400.0,26200.0
5976659390,6633.333333333333,17500.0,30200.0,61000.0
5977180659,-166.66666666666666,29900.0,75600.0,157200.0
5977724389,-166.66666666666666,-500.0,-1000.0,-2000.0
5977733783,7033.333333333333,16500.0,34600.0,71000.0
5977967282,-166.66666666666666,-500.0,2200.0,16100.0
5977983172,-166.66666666666666,20300.0,36600.0,93400.0
5978512319,-166.66666666666666,700.0,7000.0,32240.0
5978759177,-166.66666666666666,7500.0,22600.0,29600.0
5979296486,-166.66666666666666,4000.0,3500.0,7000.0
5979559336,11833.333333333334,65500.0,81500.0,114600.0
5980085196,-166.66666666666666,3500.0,10000.0,19600.0
5981111474,5433.333333333333,13100.0,38200.0,41200.0
5981660057,5833.333333333333,24300.0,59800.0,104000.0
5982179530,-166.66666666666666,-500.0,-1000.0,1100.0
5982436904,-166.66666666666666,-500.0,-1000.0,-2000.0
5982451698,9433.333333333334,29100.0,52626.66666666667,66986.66666666666
5984020445,-166.66666666666666,6700.0,17400.0,36400.0
5984262202,-166.66666666666666,-500.0,-1000.0,800.0
5984533009,10633.333333333334,33500.0,52600.0,105600.0
5984811925,24833.333333333332,30500.0,30000.0,29000.0
5984813507,7033.333333333333,15100.0,31000.0,60800.0
5985059191,6333.333333333333,15800.0,22300.0,69300.0
5985059820,30933.333333333332,39400.0,47900.0,87300.0
5985583611,5433.333333333333,12300.0,19800.0,32206.666666666664
5985588387,1833.3333333333333,10100.0,21200.0,43600.0
5987955243,-166.66666666666666,-500.0,-1000.0,-2000.0
5989515899,15933.333333333334,79600.0,337800.0,353800.0
5989764308,1833.3333333333333,10500.0,22000.0,21000.0
5989778496,3033.3333333333335,5900.0,22600.0,58800.0
5990023922,13033.333333333334,37900.0,66600.0,143600.0
5990298750,17033.333333333332,34466.66666666667,33966.66666666667,32966.66666666667
5990563296,1833.3333333333333,5000.0,11200.0,31600.0
5991337974,3833.3333333333335,16700.0,39100.0,51700.0
5991350622,-166.66666666666666,-500.0,3000.0,16000.0
5992137916,29233.333333333332,31300.0,44000.0,57600.0
5992665500,9833.333333333334,22100.0,40200.0,56400.0
5992923845,433.33333333333337,1300.0,8000.0,9000.0
5993171635,3833.3333333333335,12300.0,15800.0,17600.0
5993178655,15833.333333333334,36400.0,72800.0,140500.0
5993196797,-166.66666666666666,5500.0,9500.0,12000.0
5993453912,-166.66666666666666,2000.0,1500.0,500.0
5993975191,2233.3333333333335,9500.0,17700.0,17500.0
5993986612,1033.3333333333333,3800.0,3300.0,9800.0
5994244921,-166.66666666666666,-500.0,-1000.0,-2000.0
5994246159,3833.3333333333335,13900.0,53500.0,112700.0
5995027933,-166.66666666666666,2700.0,4200.0,3200.0
5995030731,3533.3333333333335,13600.0,25300.0,45900.0
5995276913,1833.3333333333333,7100.0,12600.0,17200.0
5995533804,-166.66666666666666,-500.0,3800.0,16400.0
5996076386,8633.333333333334,56100.0,81100.0,140600.0
5997388317,-166.66666666666666,1500.0,1000.0,0.0
5997654968,2633.3333333333335,2300.0,2100.0,1100.0
5997920086,-166.66666666666666,-500.0,-1000.0,-2000.0
5998151143,1833.3333333333333,3500.0,4200.0,4800.0
5998676523,-166.66666666666666,54500.0,69000.0,130000.0
5998680989,2233.3333333333335,5900.0,5400.0,4400.0
5999725864,-166.66666666666666,-200.0,-400.0,-1100.0
6000796608,-166.66666666666666,-500.0,1000.0,2400.0
6001043043,-166.66666666666666,2300.0,18400.0,42700.0
6001049597,2233.3333333333335,6300.0,9800.0,8800.0
6001588078,-166.66666666666666,-500.0,-1000.0,-1000.0
6002108248,-166.66666666666666,2000.0,1500.0,3000.0
6002880119,1833.3333333333333,13500.0,25400.0,26400.0
6003149874,1833.3333333333333,33600.0,36300.0,61300.0
6003410486,3833.3333333333335,7500.0,23800.0,55600.0
6003662819,-166.66666666666666,-500.0,-1000.0,-2000.0
6003918714,6566.666666666666,12600.0,16666.666666666668,27700.0
6004713868,-166.66666666666666,-500.0,49000.0,48000.0
6004984245,8433.333333333334,8100.0,10800.0,15600.0
6005495838,533.3333333333334,200.0,21200.0,24200.0
6005505882,27733.333333333332,36300.0,60233.333333333336,101466.66666666666
6006291849,-166.66666666666666,-500.0,-1000.0,0.0
6006807898,-166.66666666666666,2500.0,6500.0,11800.0
6008657082,-166.66666666666666,-500.0,-1000.0,-2000.0
6008663492,5033.333333333333,12700.0,26200.0,58400.0
6009183132,3833.3333333333335,13500.0,26000.0,53400.0
6009446529,-166.66666666666666,-500.0,-1000.0,0.0
6009975243,10271.42857142857,28191.42857142857,36631.42857142857,68747.93650793651
6010739532,5133.333333333333,15800.0,56200.0,119266.66666666667
6011011971,-166.66666666666666,-500.0,200.0,-800.0
6011263885,4133.333333333333,12000.0,20000.0,42400.0
6011289884,4833.333333333333,28600.0,94900.0,114300.0
6012572910,5433.333333333333,18300.0,70200.0,98000.0
6012600069,2833.3333333333335,2500.0,2000.0,17400.0
6013383796,7333.333333333333,10500.0,19000.0,31000.0
6013387059,41333.333333333336,49800.0,67400.0,87200.0
6013618919,46133.333333333336,54500.0,65800.0,252300.0
6017030372,3033.3333333333335,11500.0,15000.0,30400.0
6017031324,733.3333333333334,400.0,-100.0,-1100.0
6018073385,5033.333333333333,16700.0,28200.0,59600.0
6018599230,3033.3333333333335,2700.0,12600.0,15600.0
6019403465,-166.66666666666666,3900.0,31000.0,36800.0
6020447505,3833.3333333333335,7500.0,19000.0,58000.0
6021225781,1033.3333333333333,4900.0,8200.0,49600.0
6022281266,28533.333333333332,56800.0,103100.0,185800.0
6022559926,-166.66666666666666,3000.0,7700.0,6700.0
6023317778,-166.66666666666666,5900.0,46900.0,81200.0
6023337509,5833.333333333333,19700.0,37200.0,68466.66666666667
6023339186,-166.66666666666666,15500.0,81400.0,158100.0
6023610124,4833.333333333333,14000.0,15500.0,16500.0
6024912884,1033.3333333333333,5400.0,12400.0,12400.0
6026212376,733.3333333333334,400.0,1400.0,5900.0
6026218407,-166.66666666666666,1900.0,1400.0,400.0
6027510670,2733.3333333333335,14400.0,16300.0,15300.0
6027778003,-166.66666666666666,10000.0,17500.0,33500.0
6028059815,-166.66666666666666,-500.0,-1000.0,-2000.0
6028575403,10833.333333333334,31600.0,62900.0,203166.66666666666
6028581180,3033.3333333333335,9600.0,23800.0,43100.0
6029892956,-166.66666666666666,1500.0,1000.0,0.0
6029894934,3833.3333333333335,13200.0,17100.0,20100.0
6030394778,433.33333333333337,1300.0,2000.0,10000.0
6031443313,5033.333333333333,6700.0,16200.0,41200.0
6031979025,-166.66666666666666,-500.0,-1000.0,-2000.0
6032522577,3833.3333333333335,7500.0,14200.0,30800.0
6033815607,633.3333333333334,1100.0,600.0,12400.0
6034068391,-166.66666666666666,2300.0,1800.0,16000.0
6034088601,-166.66666666666666,-500.0,-1000.0,-2000.0
6034590164,-166.66666666666666,-500.0,-1000.0,2000.0
6035127907,-166.66666666666666,-500.0,-1000.0,1500.0
6035381026,-166.66666666666666,1500.0,1000.0,9833.333333333334
6035386420,-166.66666666666666,-500.0,-1000.0,-2000.0
6035393318,433.33333333333337,1300.0,1400.0,400.0
6035911014,19733.333333333332,19700.0,37400.0,100800.0
6036684823,3033.3333333333335,5900.0,11514.285714285714,10514.285714285714
6036685135,3533.3333333333335,12600.0,21200.0,191400.0
6038012250,1833.3333333333333,5900.0,8600.0,16400.0
6038260819,4833.333333333333,12800.0,27500.0,69000.0
6039578151,-166.66666666666666,-500.0,0.0,-500.0
6040099698,11133.333333333334,22600.0,37500.0,55800.0
6040369201,8133.333333333333,21800.0,33600.0,59700.0
6041153263,-166.66666666666666,-500.0,-1000.0,-2000.0
6041422469,-166.66666666666666,3500.0,11000.0,27300.0
6041431333,-166.66666666666666,-500.0,-1000.0,7000.0
6041431888,4233.333333333333,18900.0,31600.0,57400.0
6041684557,-166.66666666666666,3300.0,8600.0,12000.0
6041960405,3833.3333333333335,9500.0,13800.0,24400.0
6042219523,13433.333333333334,24700.0,38600.0,64800.0
6042976933,5433.333333333333,6600.0,48100.0,47100.0
6043265750,-166.66666666666666,-500.0,-1000.0,-2000.0
6043781124,10233.333333333334,29900.0,48900.0,81700.0
6043787601,-166.66666666666666,-500.0,-1000.0,-2000.0
6044313932,-166.66666666666666,-500.0,-1000.0,-2000.0
6044560069,-166.66666666666666,-500.0,-1000.0,-2000.0
6045359135,-166.66666666666666,1500.0,3000.0,13200.0
6045603140,433.33333333333337,100.0,6100.0,5400.0
6045610250,8233.333333333334,7900.0,7400.0,30800.0
6045611510,-166.66666666666666,-500.0,-1000.0,-2000.0
6045623980,11833.333333333334,24300.0,32200.0,46400.0
6045863398,2133.3333333333335,4100.0,3600.0,2600.0
6045873855,13433.333333333334,41500.0,81200.0,141400.0
6045891972,1833.3333333333333,1500.0,1000.0,0.0
6046139567,7833.333333333333,30100.0,34100.0,205500.0
6047181595,25433.333333333332,45500.0,85800.0,155200.0
6047184973,2333.3333333333335,15000.0,41800.0,98000.0
6047961523,3333.3333333333335,42000.0,55500.0,227000.0
6047963329,6833.333333333333,23300.0,45000.0,77200.0
6048251321,1333.3333333333333,3100.0,4400.0,16800.0
6048752345,-166.66666666666666,-500.0,2200.0,3200.0
6049019126,633.3333333333334,300.0,-200.0,400.0
6049021785,9833.333333333334,26300.0,51800.0,92000.0
6049817876,333.33333333333337,6200.0,15000.0,58700.0
6050334023,-166.66666666666666,7000.0,8200.0,379800.0
6050870509,2533.3333333333335,15500.0,22200.0,84900.0
6051367916,3033.3333333333335,20300.0,50600.0,104000.0
6051641084,3833.3333333333335,11900.0,23400.0,42400.0
6053743280,3833.3333333333335,19500.0,41500.0,81400.0
6054253384,433.33333333333337,1300.0,2300.0,16300.0
6056346515,9333.333333333334,9300.0,8800.0,9900.0
6056363027,-166.66666666666666,-500.0,-1000.0,-800.0
6056611563,7133.333333333333,175000.0,177400.0,187000.0
6056616471,16733.333333333332,28800.0,53400.0,191600.0
6057670478,-166.66666666666666,12233.333333333334,13233.333333333334,70233.33333333333
6057681155,-166.66666666666666,-500.0,-1000.0,0.0
6057685161,8633.333333333334,17500.0,36600.0,118000.0
6057688684,-166.66666666666666,4900.0,10800.0,9800.0
6058988788,-166.66666666666666,-500.0,17500.0,16500.0
6059249794,3633.3333333333335,6400.0,12200.0,33500.0
6059760824,1433.3333333333333,16300.0,25000.0,102533.33333333333
6060024356,233.33333333333334,1500.0,3400.0,14800.0
6060831095,3433.3333333333335,3100.0,9800.0,19600.0
6060833230,2233.3333333333335,5500.0,12200.0,30800.0
6061349344,-166.66666666666666,100.0,-400.0,-800.0
6061853000,5033.333333333333,17100.0,32600.0,114200.0
6061870413,-166.66666666666666,2700.0,15400.0,14400.0
6062131658,7833.333333333333,26700.0,52733.333333333336,104640.0
6062379846,-166.66666666666666,8900.0,22400.0,96800.0
6062923933,-166.66666666666666,3500.0,3000.0,10000.0
6062927612,1833.3333333333333,1500.0,4200.0,5500.0
6063174486,5833.333333333333,14700.0,35800.0,74400.0
6063958746,2633.3333333333335,24400.0,37900.0,55700.0
6063976509,7833.333333333333,22500.0,34000.0,93700.0
6064225286,7033.333333333333,16700.0,30200.0,71200.0
6064233418,12113.333333333334,31580.0,64780.0,104980.0
6064237811,-166.66666666666666,-200.0,-700.0,1000.0
6064487746,6233.333333333333,30300.0,55200.0,126300.0
6064998466,-166.66666666666666,24500.0,62000.0,78000.0
6065001616,633.3333333333334,300.0,-200.0,-700.0
6065025519,4333.333333333333,15200.0,32300.0,35300.0
6065285025,3833.3333333333335,9500.0,14600.0,33000.0
6065531884,-166.66666666666666,-500.0,1000.0,11500.0
6065545641,5733.333333333333,20300.0,43300.0,87800.0
6066045969,-166.66666666666666,1500.0,1000.0,0.0
6066847219,13833.333333333334,14700.0,15400.0,17900.0
6066850934,2433.3333333333335,2100.0,2800.0,35800.0
6067123958,733.3333333333334,1500.0,20200.0,27300.0
6067357278,4533.333333333333,11400.0,29000.0,61400.0
6067895409,2233.3333333333335,13300.0,25280.0,50580.0
6067908223,433.33333333333337,100.0,7800.0,28100.0
6068168326,3833.3333333333335,18200.0,45100.0,164400.0
6068433114,-166.66666666666666,2357.142857142857,9823.809523809523,25623.809523809527
6068435514,-166.66666666666666,2700.0,4200.0,5200.0
6068674708,-166.66666666666666,-500.0,3800.0,10800.0
6068696306,11333.333333333334,39900.0,63000.0,126800.0
6068929669,-166.66666666666666,-500.0,-500.0,-1500.0
6069454847,-166.66666666666666,-500.0,-1000.0,6500.0
6069997595,333.33333333333337,5400.0,17000.0,32100.0
6070529412,-166.66666666666666,700.0,2900.0,10900.0
6071032408,2433.3333333333335,23800.0,69300.0,176900.0
6071317187,3833.3333333333335,18000.0,36000.0,73800.0
6071558892,12933.333333333334,22400.0,29000.0,68300.0
6071560912,8033.333333333333,12500.0,28700.0,45100.0
6072598700,3833.3333333333335,29000.0,31500.0,45000.0
6072605140,-166.66666666666666,-500.0,1400.0,400.0
6072864773,333.33333333333337,4200.0,3700.0,103400.0
6073411544,1833.3333333333333,5000.0,13200.0,25400.0
6073660484,-166.66666666666666,11500.0,13000.0,17900.0
6074191585,-166.66666666666666,-500.0,-1000.0,-2000.0
6075229405,16900.0,36566.66666666667,60400.0,136489.52380952382
6075236990,1833.3333333333333,4200.0,3700.0,10100.0
6075489971,-166.66666666666666,-500.0,-1000.0,-2000.0
6075500744,4933.333333333333,14200.0,32100.0,42900.0
6076297221,-166.66666666666666,1500.0,1800.0,800.0
6076535762,3833.3333333333335,16100.0,79800.0,128900.0
6077863807,1833.3333333333333,6500.0,10000.0,14000.0
6078127898,3033.3333333333335,14200.0,27700.0,48700.0
6078128152,5733.333333333333,18700.0,36700.0,90500.0
6079158705,7033.333333333333,27100.0,49800.0,54400.0
6079159119,9433.333333333334,27500.0,52860.0,111960.0
6079176420,133.33333333333334,400.0,800.0,1600.0
6079683378,1833.3333333333333,5000.0,7500.0,14000.0
6079948362,-166.66666666666666,5000.0,4500.0,3500.0
6080472970,3333.3333333333335,78500.0,84000.0,103500.0
6081015275,7333.333333333333,7000.0,12500.0,36000.0
6081279012,1397.7777777777776,14193.333333333332,20031.11111111111,23231.11111111111
6081522345,4133.333333333333,4700.0,5100.0,5900.0
6082044810,7033.333333333333,23100.0,44200.0,101100.0
6082572465,1433.3333333333333,11200.0,18700.0,36500.0
6082579160,1833.3333333333333,6833.333333333334,15106.666666666668,27213.333333333332
6082581620,-166.66666666666666,-500.0,-1000.0,-2000.0
6082848691,1833.3333333333333,6500.0,9500.0,10500.0
6083097684,6633.333333333333,15500.0,22300.0,21300.0
6083348956,-166.66666666666666,1500.0,3000.0,2000.0
6083639731,-166.66666666666666,3300.0,6600.0,17200.0
6084142723,-166.66666666666666,-500.0,-1000.0,-2000.0
6085194628,3833.3333333333335,12300.0,15800.0,48800.0
6085453969,8033.333333333333,29200.0,43900.0,65200.0
6086519547,3033.3333333333335,10700.0,31300.0,59196.0
6087298411,-166.66666666666666,3000.0,7000.0,11000.0
6087546278,333.33333333333337,2000.0,1500.0,10500.0
6087552039,-166.66666666666666,5000.0,11600.0,35800.0
6088089440,-166.66666666666666,-500.0,-1000.0,-700.0
6088595655,-166.66666666666666,4000.0,11000.0,14500.0
6088866415,-166.66666666666666,-500.0,-1000.0,-2000.0
6088868565,-166.66666666666666,-500.0,-1000.0,-2000.0
6089119081,20333.333333333332,59533.33333333333,124833.33333333333,236933.33333333334
6089140975,1933.3333333333333,12700.0,29000.0,28000.0
6089400829,-166.66666666666666,-500.0,-1000.0,-2000.0
6089645880,5533.333333333333,23300.0,52722.22222222222,215522.22222222225
6089656330,-166.66666666666666,-500.0,-1000.0,-2000.0
6091233343,1433.3333333333333,21400.0,26200.0,32400.0
6091242865,-166.66666666666666,4300.0,5300.0,4300.0
6092284646,2233.3333333333335,10100.0,14000.0,24700.0
6092793584,7133.333333333333,45500.0,54600.0,84500.0
6092812844,1433.3333333333333,78900.0,115500.0,156100.0
6094384203,-166.66666666666666,-500.0,-1000.0,-2000.0
6094888653,-166.66666666666666,-500.0,-1000.0,6500.0
6094890539,-166.66666666666666,-500.0,-1000.0,-2000.0
6095167857,3833.3333333333335,11500.0,11000.0,14000.0
6095694689,1633.3333333333333,15700.0,33600.0,73000.0
6096216362,5333.333333333333,14000.0,32800.0,70400.0
6096222665,6333.333333333333,13800.0,26000.0,50000.0
6096458785,7833.333333333333,23100.0,33800.0,55600.0
