고객ID,1개월_마일리지,1개월_혜택,3개월_마일리지,3개월_혜택,6개월_마일리지,6개월_혜택,12개월_마일리지,12개월_혜택
7138203596,1040,17883.333333333332,2460,40450.0,10100,184500.0,16680,298600.0
7018929740,340,3883.3333333333335,1110,13450.0,3100,44500.0,5350,72000.0
7002935258,1220,21483.333333333332,3430,59850.0,7020,122900.0,9240,149800.0
6943958142,13250,262083.33333333334,26970,530650.0,88840,1759300.0,201090,3986800.0
6315339477,850,14083.333333333334,3970,70650.0,8460,151700.0,14910,263200.0
6338147311,1070,18483.333333333332,2820,47650.0,6740,117300.0,12630,217600.0
6433288569,1620,29483.333333333332,2940,50050.0,4250,67500.0,5670,78400.0
6527387160,1110,19283.333333333332,3410,59450.0,5800,98500.0,10660,178200.0
6546809413,4610,89283.33333333333,9680,184850.0,17060,323700.0,31280,590600.0
6576160191,1810,33283.333333333336,4090,73050.0,9590,174300.0,17260,310200.0
6505918305,1100,19083.333333333332,5370,98650.0,10050,183500.0,17250,310000.0
6224902891,760,12283.333333333334,2010,31450.0,2680,36100.0,4480,54600.0
6242724701,1260,22283.333333333332,2200,35250.0,4850,79500.0,8590,136800.0
6274183413,1730,31683.333333333332,5650,104250.0,7840,139300.0,9860,162200.0
7233354405,1000,17083.333333333332,2550,42250.0,5340,89300.0,8710,139200.0
7243314218,5510,107283.33333333333,17170,334650.0,34810,678700.0,59130,1147600.0
7269260615,1620,29483.333333333332,5540,102050.0,7740,137300.0,13630,237600.0
7164165780,2840,53883.333333333336,9950,190250.0,19380,370100.0,34120,647400.0
7422368205,360,4283.333333333334,2180,34850.0,5210,86700.0,10080,166600.0
7416082044,830,13683.333333333334,2200,35250.0,5280,88100.0,10570,176400.0
7404025992,950,16083.333333333334,2840,48050.0,5580,94100.0,9620,157400.0
7438602688,2480,46683.333333333336,7810,147450.0,17180,326100.0,31090,586800.0
7423948259,820,13483.333333333334,2690,45050.0,5530,93100.0,9190,148800.0
7454619392,1090,18883.333333333332,2410,39450.0,5330,89100.0,8510,135200.0
7484747617,390,4883.333333333334,1220,15650.0,4400,70500.0,5580,76600.0
7467724574,710,11283.333333333334,2520,41650.0,4660,75700.0,7800,121000.0
7523561395,1840,33883.333333333336,5420,99650.0,11080,204100.0,16730,299600.0
7672716222,780,12683.333333333334,2280,36850.0,5040,83300.0,10050,166000.0
7569958355,1550,28083.333333333332,4280,76850.0,8560,153700.0,13820,241400.0
7574933880,880,14683.333333333334,2640,44050.0,4660,75700.0,8070,126400.0
7591187134,570,8483.333333333334,2620,43650.0,5350,89500.0,9560,156200.0
8167109971,900,15083.333333333334,3150,54250.0,8300,148500.0,14770,260400.0
7982053927,2000,37083.333333333336,5130,93850.0,10500,192500.0,18580,336600.0
7864344740,560,8283.333333333334,1230,15850.0,2560,33700.0,6830,101600.0
7929334591,3410,65283.333333333336,8690,165050.0,17710,336700.0,30450,574000.0
7803767835,1000,17083.333333333332,4280,76850.0,8000,142500.0,13760,240200.0
7790400474,1190,20883.333333333332,6100,113250.0,10620,194900.0,19520,355400.0
7737457149,300,3083.3333333333335,1230,15850.0,2610,34700.0,2870,22400.0
5539386937,370,4483.333333333334,820,7650.0,1490,12300.0,1680,-1400.0
5435063319,480,6683.333333333334,1920,29650.0,4510,72700.0,9610,157200.0
5669917221,1560,28283.333333333332,4700,85250.0,7540,133300.0,10320,171400.0
5722371058,560,8283.333333333334,1370,18650.0,1370,9900.0,3380,32600.0
5756687624,7290,142883.33333333334,12600,243250.0,20840,399300.0,34800,661000.0
5732335320,1180,20683.333333333332,2970,50650.0,6550,113500.0,10960,184200.0
5726810889,1030,17683.333333333332,2120,33650.0,4190,66300.0,9340,151800.0
5988696078,1100,19083.333333333332,2720,45650.0,7080,124100.0,12560,216200.0
5961966991,700,11083.333333333334,1340,18050.0,3560,53700.0,6140,87800.0
4960053701,2160,40283.333333333336,7230,135850.0,15920,300900.0,30810,581200.0
4917039367,440,5883.333333333334,1430,19850.0,7140,125300.0,17020,305400.0
5345379568,1310,23283.333333333332,3740,66050.0,10610,194700.0,17040,305800.0
5295571384,870,14483.333333333334,2390,39050.0,5120,84900.0,7070,106400.0
5292427274,900,15083.333333333334,3210,55450.0,6210,106700.0,12050,206000.0
9038995285,1490,26883.333333333332,4410,79450.0,8000,142500.0,16200,289000.0
8946199017,1830,33683.333333333336,5720,105650.0,10120,184900.0,11140,187800.0
8953290524,470,6483.333333333334,1930,29850.0,5100,84500.0,8140,127800.0
8970332417,1040,17883.333333333332,3830,67850.0,7950,141500.0,13920,243400.0
8896915331,590,8883.333333333334,1520,21650.0,3500,52500.0,7010,105200.0
8834777624,690,10883.333333333334,2310,37450.0,4930,81100.0,8090,126800.0
8767672482,340,3883.3333333333335,740,6050.0,740,-2700.0,740,-20200.0
9084869554,7450,146083.33333333334,24830,487850.0,42330,829100.0,64670,1258400.0
9182140782,670,10483.333333333334,1250,16250.0,2670,35900.0,6400,93000.0
9146760624,860,14283.333333333334,3650,64250.0,5780,98100.0,11340,191800.0
9157244124,1350,24083.333333333332,4000,71250.0,11300,208500.0,17980,324600.0
9153033473,780,12683.333333333334,2070,32650.0,4820,78900.0,9150,148000.0
9314521136,1890,34883.333333333336,3930,69850.0,5470,91900.0,5680,78600.0
9304024592,1490,26883.333333333332,7660,144450.0,15450,291500.0,29850,562000.0
9259205827,600,9083.333333333334,1630,23850.0,4240,67300.0,4850,62000.0
9220151858,450,6083.333333333334,1420,19650.0,2640,35300.0,4030,45600.0
8556643171,1350,24083.333333333332,3190,55050.0,6010,102700.0,10900,183000.0
8498987412,1070,18483.333333333332,4470,80650.0,9040,163300.0,15560,276200.0
8600685747,950,16083.333333333334,2130,33850.0,4490,72300.0,5750,80000.0
8602526134,980,16683.333333333332,1930,29850.0,5050,83500.0,8200,129000.0
8747770611,730,11683.333333333334,1760,26450.0,2740,37300.0,6760,100200.0
8749857459,2980,56683.333333333336,4420,79650.0,6040,103300.0,13250,230000.0
8671481862,1290,22883.333333333332,5430,99850.0,9350,169500.0,18170,328400.0
8692191686,4580,88683.33333333333,10120,193650.0,16250,307500.0,27730,519600.0
8632162511,480,6683.333333333334,1380,18850.0,2940,41300.0,7310,111200.0
8655231550,670,10483.333333333334,3320,57650.0,5180,86100.0,7660,118200.0
8415875572,1790,32883.333333333336,4560,82450.0,7190,126300.0,12600,217000.0
8387041190,1240,21883.333333333332,2390,39050.0,4370,69900.0,7740,119800.0
8366872843,1260,22283.333333333332,3250,56250.0,6720,116900.0,13170,228400.0
8496880930,840,13883.333333333334,3140,54050.0,5710,96700.0,8280,130600.0
8471213079,2420,45483.333333333336,4900,89250.0,8370,149900.0,19160,348200.0
8319153807,460,6283.333333333334,3900,69250.0,8430,151100.0,12920,223400.0
8291376574,870,14483.333333333334,2360,38450.0,5490,92300.0,5490,74800.0
8233968295,1260,22283.333333333332,4520,81650.0,9800,178500.0,18320,331400.0
4863043515,1200,21083.333333333332,3510,61450.0,8840,159300.0,15040,265800.0
4864616225,2240,41883.333333333336,5930,109850.0,9630,175100.0,10100,167000.0
4843379613,410,5283.333333333334,1330,17850.0,2700,36500.0,4920,63400.0
4686893344,1580,28683.333333333332,5350,98250.0,9850,179500.0,16600,297000.0
9513492782,1870,34483.333333333336,2690,45050.0,3190,46300.0,4060,46200.0
9502221321,1250,22083.333333333332,2920,49650.0,9290,168300.0,15730,279600.0
9618078916,1110,19283.333333333332,4690,85050.0,7190,126300.0,14670,258400.0
9572722466,1300,23083.333333333332,3310,57450.0,5350,89500.0,9760,160200.0
9380055327,560,8283.333333333334,2070,32650.0,4380,70100.0,10700,179000.0
9482813627,5700,111083.33333333333,19570,382650.0,26890,520300.0,36940,703800.0
9907493885,480,6683.333333333334,2250,36250.0,2520,32900.0,4490,54800.0
9915342973,1580,28683.333333333332,7050,132250.0,10310,188700.0,17270,310400.0
9912191135,1350,24083.333333333332,5590,103050.0,8950,161500.0,16050,286000.0
9893856908,990,16883.333333333332,2710,45450.0,5070,83900.0,9240,149800.0
9924274333,780,12683.333333333334,2870,48650.0,9690,176300.0,13310,231200.0
9768563871,540,7883.333333333334,2320,37650.0,4510,72700.0,9010,145200.0
9791870826,1030,17683.333333333332,4460,80450.0,9540,173300.0,15230,269600.0
9791349671,720,11483.333333333334,1520,21650.0,3470,51900.0,6050,86000.0
9784799240,2780,52683.333333333336,5060,92450.0,10650,195500.0,18580,336600.0
9715347658,1570,28483.333333333332,2630,43850.0,4790,78300.0,7980,124600.0
9671828157,1080,18683.333333333332,4530,81850.0,6340,109300.0,9840,161800.0
4331673707,1750,32083.333333333332,4650,84250.0,7500,132500.0,14930,263600.0
4411631584,2240,41883.333333333336,5900,109250.0,17170,325900.0,21980,404600.0
4400380641,350,4083.3333333333335,2540,42050.0,6140,105300.0,12720,219400.0
4398522476,500,7083.333333333334,2180,34850.0,5400,90500.0,12950,224000.0
4466949376,880,14683.333333333334,3590,63050.0,6570,113900.0,11060,186200.0
4497105014,700,11083.333333333334,2240,36050.0,3720,56900.0,7670,118400.0
4158660432,870,14483.333333333334,5280,96850.0,9170,165900.0,13590,236800.0
4233641849,3700,71083.33333333333,9210,175450.0,16550,313500.0,33510,635200.0
3931907521,2780,52683.333333333336,5470,100650.0,8200,146500.0,13040,225800.0
3732946487,490,6883.333333333334,2430,39850.0,5670,95900.0,10300,171000.0
3684724639,940,15883.333333333334,3500,61250.0,7220,126900.0,14980,264600.0
3163295879,1050,18083.333333333332,3870,68650.0,9240,167300.0,17540,315800.0
2947040434,420,5483.333333333334,1100,13250.0,2770,37900.0,4380,52600.0
7281579322,2440,45883.333333333336,5780,106850.0,10900,200500.0,19300,351000.0
9194188642,1970,36483.333333333336,3780,66850.0,5370,89900.0,5540,75800.0
8481692224,2220,41483.333333333336,7920,149650.0,14890,280300.0,27140,507800.0
5515515853,3610,69283.33333333333,11880,228850.0,25850,499500.0,43170,828400.0
5119691060,840,13883.333333333334,2670,44650.0,5630,95100.0,9410,153200.0
5357730015,560,8283.333333333334,2310,37450.0,4280,68100.0,7690,118800.0
8091621985,1220,21483.333333333332,4730,85850.0,8330,149100.0,15340,271800.0
6375370861,1390,24883.333333333332,3440,60050.0,5970,101900.0,9470,154400.0
4269809736,2300,43083.333333333336,5170,94650.0,11320,208900.0,19840,361800.0
7295236217,1140,19883.333333333332,3480,60850.0,6600,114500.0,12530,215600.0
6322418944,4160,80283.33333333333,6600,123250.0,10740,197300.0,28550,536000.0
9307978780,500,7083.333333333334,1490,21050.0,2940,41300.0,4490,54800.0
9610731434,800,13083.333333333334,3710,65450.0,6750,117500.0,12730,219600.0
8038399825,2520,47483.333333333336,8070,152650.0,14440,271300.0,28190,528800.0
9272572043,370,4483.333333333334,1550,22250.0,2580,34100.0,5300,71000.0
5812793565,520,7483.333333333334,2080,32850.0,4410,70700.0,8590,136800.0
7482399044,780,12683.333333333334,2300,37250.0,5080,84100.0,7260,110200.0
3987479853,1410,25283.333333333332,7160,134450.0,9070,163900.0,20170,368400.0
2777178977,660,10283.333333333334,1860,28450.0,3230,47100.0,4680,58600.0
8208016531,470,6483.333333333334,2340,38050.0,4330,69100.0,7520,115400.0
9278067152,1600,29083.333333333332,3410,59450.0,3410,50700.0,3910,43200.0
6557812138,830,13683.333333333334,1820,27650.0,6200,106500.0,14170,248400.0
9641663691,4050,78083.33333333333,12490,241050.0,25760,497700.0,56650,1098000.0
4682416767,4140,79883.33333333333,10910,209450.0,19690,376300.0,28160,528200.0
4313081087,460,6283.333333333334,1750,26250.0,3820,58900.0,7470,114400.0
7932492023,800,13083.333333333334,2010,31450.0,4070,63900.0,8080,126600.0
6768051543,510,7283.333333333334,1150,14250.0,2710,36700.0,4810,61200.0
9051864230,3670,70483.33333333333,9090,173050.0,17360,329700.0,27060,506200.0
6012298553,2010,37283.333333333336,4990,91050.0,10100,184500.0,13750,240000.0
8980295855,1150,20083.333333333332,3480,60850.0,9340,169300.0,16900,303000.0
8561644833,1850,34083.333333333336,4010,71450.0,7980,142100.0,11730,199600.0
6846958637,490,6883.333333333334,1360,18450.0,3080,44100.0,6200,89000.0
6205735423,840,13883.333333333334,2390,39050.0,5420,90900.0,8920,143400.0
9289359767,600,9083.333333333334,2090,33050.0,4040,63300.0,6380,92600.0
7303072324,2170,40483.333333333336,5150,94250.0,8840,159300.0,15960,284200.0
9261812835,2440,45883.333333333336,5990,111050.0,12880,240100.0,20230,369600.0
3739248077,830,13683.333333333334,1750,26250.0,1850,19500.0,2430,13600.0
7788067217,1010,17283.333333333332,8530,161850.0,21530,413100.0,35320,671400.0
4275071012,890,14883.333333333334,2230,35850.0,3860,59700.0,7400,113000.0
9743374519,410,5283.333333333334,1670,24650.0,3570,53900.0,5320,71400.0
7246185703,2470,46483.333333333336,5430,99850.0,13610,254700.0,20880,382600.0
9253433501,860,14283.333333333334,2530,41850.0,5520,92900.0,9110,147200.0
8350623556,630,9683.333333333334,7700,145250.0,9460,171700.0,10340,171800.0
6143097593,690,10883.333333333334,3060,52450.0,6800,118500.0,16240,289800.0
8621671866,600,9083.333333333334,1720,25650.0,3380,50100.0,6030,85600.0
6078336618,3280,62683.333333333336,10770,206650.0,20600,394500.0,37520,715400.0
6664251783,860,14283.333333333334,3560,62450.0,6250,107500.0,13470,234400.0
7180394351,1240,21883.333333333332,4360,78450.0,9650,175500.0,16600,297000.0
8033668247,690,10883.333333333334,1730,25850.0,3220,46900.0,4440,53800.0
6072852108,2540,47883.333333333336,8460,160450.0,10560,193700.0,14390,252800.0
6178211344,530,7683.333333333334,2750,46250.0,5350,89500.0,7180,108600.0
9522661773,700,11083.333333333334,2590,43050.0,5250,87500.0,8730,139600.0
8441058815,490,6883.333333333334,1670,24650.0,4330,69100.0,7810,121200.0
5845030522,650,10083.333333333334,2770,46650.0,5530,93100.0,10350,172000.0
7790405491,1070,18483.333333333332,2500,41250.0,2900,40500.0,4510,55200.0
8484579017,1150,20083.333333333332,3110,53450.0,7340,129300.0,13710,239200.0
5396503171,890,14883.333333333334,2050,32250.0,3670,55900.0,6210,89200.0
7962889847,990,16883.333333333332,3300,57250.0,6620,114900.0,10460,174200.0
7933275640,760,12283.333333333334,1420,19650.0,2090,24300.0,5060,66200.0
9337860929,900,15083.333333333334,2480,40850.0,5070,83900.0,7000,105000.0
9662127483,2690,50883.333333333336,5370,98650.0,7950,141500.0,14030,245600.0
9396298762,2710,51283.333333333336,6420,119650.0,11240,207300.0,22560,416200.0
8317065634,1820,33483.333333333336,5490,101050.0,13640,255300.0,20970,384400.0
9284625262,570,8483.333333333334,1730,25850.0,2930,41100.0,2930,23600.0
8782356024,2880,54683.333333333336,6570,122650.0,13780,258100.0,26810,501200.0
8851558573,4070,78483.33333333333,8170,154650.0,13650,255500.0,24700,459000.0
9038229852,310,3283.3333333333335,1460,20450.0,3430,51100.0,5700,79000.0
4937248286,700,11083.333333333334,1850,28250.0,3900,60500.0,7670,118400.0
5193615496,4990,96883.33333333333,14670,284650.0,26330,509100.0,43170,828400.0
5401480633,1080,18683.333333333332,3000,51250.0,8740,157300.0,16710,299200.0
5395480401,810,13283.333333333334,2380,38850.0,15220,286900.0,19430,353600.0
5713953178,1100,19083.333333333332,2440,40050.0,3410,50700.0,5210,69200.0
5483270586,1690,30883.333333333332,5830,107850.0,10360,189700.0,13510,235200.0
6708531963,840,13883.333333333334,2350,38250.0,4740,77300.0,9160,148200.0
6806592756,1950,36083.333333333336,6320,117650.0,14070,263900.0,23250,430000.0
6739210609,2400,45083.333333333336,4650,84250.0,9820,178900.0,20100,367000.0
6091445575,400,5083.333333333334,1110,13450.0,1660,15700.0,3260,30200.0
6117153903,2250,42083.333333333336,5710,105450.0,7010,122700.0,14130,247600.0
6493598567,870,14483.333333333334,2560,42450.0,4840,79300.0,8680,138600.0
6576435910,520,7483.333333333334,2300,37250.0,4530,73100.0,6770,100400.0
6570145275,1530,27683.333333333332,3670,64650.0,9660,175700.0,20820,381400.0
6446410095,480,6683.333333333334,1370,18650.0,4210,66700.0,7490,114800.0
7631022341,820,13483.333333333334,2720,45650.0,6450,111500.0,13540,235800.0
7620003384,970,16483.333333333332,3170,54650.0,6730,117100.0,10780,180600.0
7511759212,710,11283.333333333334,2370,38650.0,2620,34900.0,3000,25000.0
7164666171,560,8283.333333333334,1670,24650.0,4050,63500.0,11890,202800.0
7848876451,1650,30083.333333333332,2780,46850.0,5600,94500.0,9510,155200.0
7752153605,2650,50083.333333333336,6460,120450.0,12660,235700.0,21100,387000.0
7986231017,1030,17683.333333333332,2510,41450.0,5140,85300.0,10840,181800.0
8063823650,440,5883.333333333334,2110,33450.0,3450,51500.0,4160,48200.0
4013692562,1740,31883.333333333332,4240,76050.0,8320,148900.0,13680,238600.0
4078464017,470,6483.333333333334,920,9650.0,1410,10700.0,2070,6400.0
4260650134,1410,25283.333333333332,2990,51050.0,2990,42300.0,4470,54400.0
4577567440,940,15883.333333333334,1640,24050.0,4800,78500.0,5750,80000.0
4518862300,920,15483.333333333334,3100,53250.0,4130,65100.0,9660,158200.0
8242071068,530,7683.333333333334,1780,26850.0,4840,79300.0,8380,132600.0
5307396971,420,5483.333333333334,3420,59650.0,10720,196900.0,17660,318200.0
7817162345,1770,32483.333333333332,4140,74050.0,6740,117300.0,11780,200600.0
9134958619,870,14483.333333333334,2530,41850.0,5260,87700.0,11130,187600.0
8154280927,2110,39283.333333333336,3310,57450.0,8120,144900.0,8930,143600.0
6792696027,590,8883.333333333334,2000,31250.0,4290,68300.0,6600,97000.0
9656889428,1170,20483.333333333332,4320,77650.0,9740,177300.0,17040,305800.0
8498733423,780,12683.333333333334,1680,24850.0,4120,64900.0,6420,93400.0
8275902340,5800,113083.33333333333,18990,371050.0,40600,794500.0,67480,1314600.0
8970064921,850,14083.333333333334,2690,45050.0,5000,82500.0,5530,75600.0
5140919816,1360,24283.333333333332,3690,65050.0,8080,144100.0,11980,204600.0
5999979970,570,8483.333333333334,2020,31650.0,3000,42500.0,4560,56200.0
7897639705,880,14683.333333333334,3220,55650.0,4040,63300.0,8120,127400.0
7588558708,560,8283.333333333334,2120,33650.0,7770,137900.0,11460,194200.0
5515786130,1560,28283.333333333332,4420,79650.0,8610,154700.0,12310,211200.0
6554942376,330,3683.3333333333335,1230,15850.0,2420,30900.0,2690,18800.0
8631380218,770,12483.333333333334,2650,44250.0,5680,96100.0,11150,188000.0
5169230421,790,12883.333333333334,1700,25250.0,3250,47500.0,4670,58400.0
9690443702,520,7483.333333333334,2030,31850.0,3070,43900.0,3070,26400.0
8165542636,3160,60283.333333333336,7010,131450.0,12810,238700.0,25270,470400.0
8054663106,1670,30483.333333333332,2680,44850.0,7150,125500.0,15000,265000.0
7591442062,1680,30683.333333333332,6290,117050.0,13610,254700.0,25340,471800.0
8142483113,880,14683.333333333334,4630,83850.0,11140,205300.0,17650,318000.0
5417220659,2030,37683.333333333336,5030,91850.0,9370,169900.0,17310,311200.0
5771905000,690,10883.333333333334,2620,43650.0,3770,57900.0,3770,40400.0
5895623304,1120,19483.333333333332,3040,52050.0,3330,49100.0,3540,35800.0
9547022625,3530,67683.33333333333,9700,185250.0,19520,372900.0,35190,668800.0
9355680091,490,6883.333333333334,1920,29650.0,3530,53100.0,5050,66000.0
9452673743,1030,17683.333333333332,3070,52650.0,6190,106300.0,10500,175000.0
9129445825,1610,29283.333333333332,3770,66650.0,6160,105700.0,9060,146200.0
8759038971,480,6683.333333333334,1180,14850.0,2400,30500.0,2980,24600.0
8007740466,560,8283.333333333334,1980,30850.0,2310,28700.0,2310,11200.0
8001950235,300,3083.3333333333335,1470,20650.0,3060,43700.0,3740,39800.0
7934061590,570,8483.333333333334,1730,25850.0,4550,73500.0,8450,134000.0
7167294648,610,9283.333333333334,1860,28450.0,4260,67700.0,6770,100400.0
6215968652,470,6483.333333333334,1870,28650.0,3730,57100.0,8280,130600.0
7003192601,1150,20083.333333333332,4480,80850.0,8410,150700.0,12160,208200.0
7835225114,590,8883.333333333334,1800,27250.0,1800,18500.0,1800,1000.0
5064128960,330,3683.3333333333335,1370,18650.0,3670,55900.0,8840,141800.0
9836440982,1480,26683.333333333332,3870,68650.0,6880,120100.0,11770,200400.0
8023473705,6470,126483.33333333333,25750,506250.0,49530,973100.0,98400,1933000.0
7574136177,650,10083.333333333334,2130,33850.0,4170,65900.0,6950,104000.0
4569199532,1820,33483.333333333336,5830,107850.0,9410,170700.0,13390,232800.0
5663099038,530,7683.333333333334,2210,35450.0,3950,61500.0,5380,72600.0
8664405671,1390,24883.333333333332,4220,75650.0,9260,167700.0,16630,297600.0
5825110030,5660,110283.33333333333,14370,278650.0,23330,449100.0,41020,785400.0
9693048267,820,13483.333333333334,3700,65250.0,7370,129900.0,13190,228800.0
7296254229,1190,20883.333333333332,3200,55250.0,7100,124500.0,13020,225400.0
8746711176,350,4083.3333333333335,1250,16250.0,3900,60500.0,7750,120000.0
8263329108,570,8483.333333333334,1770,26650.0,4560,73700.0,9270,150400.0
9739701684,3210,61283.333333333336,8760,166450.0,18020,342900.0,31180,588600.0
4638670286,2260,42283.333333333336,6520,121650.0,12920,240900.0,20400,373000.0
5613578083,2170,40483.333333333336,5300,97250.0,11730,217100.0,20110,367200.0
8006668722,550,8083.333333333334,1770,26650.0,3430,51100.0,6350,92000.0
7775722649,1360,24283.333333333332,3120,53650.0,5620,94900.0,10720,179400.0
6252428954,1740,31883.333333333332,6530,121850.0,13350,249500.0,16690,298800.0
8128588131,1530,27683.333333333332,3570,62650.0,10640,195300.0,13820,241400.0
9531037411,1960,36283.333333333336,5890,109050.0,10270,187900.0,19010,345200.0
7994611030,1200,21083.333333333332,3460,60450.0,6910,120700.0,9480,154600.0
8979245529,750,12083.333333333334,2350,38250.0,4460,71700.0,12150,208000.0
9081195682,480,6683.333333333334,3690,65050.0,7150,125500.0,11420,193400.0
8236055279,800,13083.333333333334,2310,37450.0,4940,81300.0,7920,123400.0
9524504105,1670,30483.333333333332,4070,72650.0,8660,155700.0,15040,265800.0
4737477562,530,7683.333333333334,3410,59450.0,5740,97300.0,11460,194200.0
5587337578,320,3483.3333333333335,1420,19650.0,2740,37300.0,4300,51000.0
6127095995,650,10083.333333333334,2760,46450.0,6260,107700.0,13310,231200.0
4190120476,720,11483.333333333334,2060,32450.0,2060,23700.0,3690,38800.0
4470871179,880,14683.333333333334,3440,60050.0,9360,169700.0,16050,286000.0
6807638752,1160,20283.333333333332,3440,60050.0,4840,79300.0,10770,180400.0
8304198553,650,10083.333333333334,1490,21050.0,2750,37500.0,4170,48400.0
9517404946,1660,30283.333333333332,3720,65650.0,7200,126500.0,11980,204600.0
6060796991,910,15283.333333333334,3350,58250.0,6580,114100.0,13530,235600.0
4249644335,890,14883.333333333334,2820,47650.0,4570,73900.0,9230,149600.0
4974975576,1680,30683.333333333332,4590,83050.0,9860,179700.0,20740,379800.0
8153211480,2460,46283.333333333336,6710,125450.0,14270,267900.0,24790,460800.0
6612090307,890,14883.333333333334,2140,34050.0,4310,68700.0,9460,154200.0
4611902611,2080,38683.333333333336,6910,129450.0,19790,378300.0,29460,554200.0
7467973847,3710,71283.33333333333,10610,203450.0,23640,455300.0,40470,774400.0
8546422806,1000,17083.333333333332,2880,48850.0,5150,85500.0,11050,186000.0
8821169229,1040,17883.333333333332,4790,87050.0,16940,321300.0,25800,481000.0
5960646959,1770,32483.333333333332,5540,102050.0,11390,210300.0,20860,382200.0
8486939459,1200,21083.333333333332,5390,99050.0,9540,173300.0,13270,230400.0
4954792666,1870,34483.333333333336,5480,100850.0,13240,247300.0,21680,398600.0
5550646461,1330,23683.333333333332,3970,70650.0,7240,127300.0,10980,184600.0
6125789028,960,16283.333333333334,3160,54450.0,7370,129900.0,15710,279200.0
5316546370,5390,104883.33333333333,12300,237250.0,27210,526700.0,54850,1062000.0
5861045738,1300,23083.333333333332,3800,67250.0,10150,185500.0,16740,299800.0
5839529560,1960,36283.333333333336,5570,102650.0,12460,231700.0,25610,477200.0
6099326800,760,12283.333333333334,2450,40250.0,5150,85500.0,8860,142200.0
5674916115,2470,46483.333333333336,4520,81650.0,8290,148300.0,15070,266400.0
7718588071,3330,63683.333333333336,10240,196050.0,19150,365500.0,26120,487400.0
7178832864,1300,23083.333333333332,2710,45450.0,4390,70300.0,8250,130000.0
6210746645,2630,49683.333333333336,4920,89650.0,7100,124500.0,10280,170600.0
7245922394,510,7283.333333333334,1860,28450.0,3890,60300.0,6770,100400.0
5867837341,920,15483.333333333334,2760,46450.0,8160,145700.0,11740,199800.0
9843271428,730,11683.333333333334,2560,42450.0,5820,98900.0,10620,177400.0
9356991431,340,3883.3333333333335,1830,27850.0,4090,64300.0,9630,157600.0
8515240284,1110,19283.333333333332,6010,111450.0,9000,162500.0,11940,203800.0
5008277156,400,5083.333333333334,1820,27650.0,2080,24100.0,4800,61000.0
8948299434,2710,51283.333333333336,4940,90050.0,9650,175500.0,15050,266000.0
8481951175,910,15283.333333333334,2550,42250.0,4770,77900.0,13340,231800.0
9439574017,1900,35083.333333333336,5600,103250.0,12090,224300.0,17560,316200.0
3607392536,1370,24483.333333333332,4630,83850.0,9260,167700.0,19040,345800.0
8743035707,4090,78883.33333333333,14790,287050.0,27340,529300.0,48310,931200.0
8863875185,1000,17083.333333333332,1480,20850.0,5240,87300.0,5440,73800.0
5318669078,1840,33883.333333333336,4290,77050.0,6640,115300.0,7240,109800.0
8787069566,2330,43683.333333333336,6690,125050.0,15340,289300.0,25880,482600.0
7497331754,1360,24283.333333333332,2800,47250.0,2800,38500.0,3720,39400.0
8366873853,1610,29283.333333333332,4730,85850.0,6480,112100.0,14830,261600.0
8074564286,740,11883.333333333334,2000,31250.0,5120,84900.0,9340,151800.0
7340304334,900,15083.333333333334,6300,117250.0,20790,398300.0,38970,744400.0
7203216030,2410,45283.333333333336,6770,126650.0,11550,213500.0,19520,355400.0
7220241992,300,3083.3333333333335,1330,17850.0,2160,25700.0,4740,59800.0
9211504755,2270,42483.333333333336,5360,98450.0,10790,198300.0,19830,361600.0
9131544800,650,10083.333333333334,3360,58450.0,8300,148500.0,16120,287400.0
8506855054,1640,29883.333333333332,7530,141850.0,15680,296100.0,29160,548200.0
8310252775,2200,41083.333333333336,7060,132450.0,13060,243700.0,25570,476400.0
9521888765,1140,19883.333333333332,3500,61250.0,6350,109500.0,11770,200400.0
5497694422,3020,57483.333333333336,7320,137650.0,13180,246100.0,21640,397800.0
5683811925,1890,34883.333333333336,7330,137850.0,16660,315700.0,24570,456400.0
9531562169,1050,18083.333333333332,2010,31450.0,3750,57500.0,6340,91800.0
5178946943,1000,17083.333333333332,2410,39450.0,5140,85300.0,8450,134000.0
7235967082,3210,61283.333333333336,5260,96450.0,8570,153900.0,12830,221600.0
8532544866,480,6683.333333333334,1280,16850.0,1590,14300.0,3920,43400.0
7974685813,630,9683.333333333334,2000,31250.0,5480,92100.0,6310,91200.0
6955746474,1510,27283.333333333332,3740,66050.0,6820,118900.0,14690,258800.0
4686611547,1390,24883.333333333332,5590,103050.0,9570,173900.0,15800,281000.0
7734325161,940,15883.333333333334,2590,43050.0,3310,48700.0,6570,96400.0
4155770425,710,11283.333333333334,2520,41650.0,4730,77100.0,6080,86600.0
3259268982,1280,22683.333333333332,3260,56450.0,5160,85700.0,8820,141400.0
3336321322,660,10283.333333333334,1980,30850.0,5770,97900.0,9720,159400.0
2796576214,510,7283.333333333334,1310,17450.0,5960,101700.0,7670,118400.0
9614677778,1450,26083.333333333332,2530,41850.0,7680,136100.0,7680,118600.0
6551533822,630,9683.333333333334,2920,49650.0,9340,169300.0,17270,310400.0
7066909340,600,9083.333333333334,2510,41450.0,4590,74300.0,10820,181400.0
7113548925,4900,95083.33333333333,12610,243450.0,25510,492700.0,44940,863800.0
