고객ID,A카드_최근1개월혜택,A카드_최근3개월혜택,A카드_최근6개월혜택,A카드_최근12개월혜택
5752008437,5083.333333333333,14250.0,33000.0,70500.0
5752546088,83.33333333333331,-750.0,6000.0,10000.0
5753063033,583.3333333333333,5750.0,8000.0,13500.0
5754103978,2083.3333333333335,9750.0,13500.0,20000.0
5754122508,9583.333333333334,28750.0,57500.0,115000.0
5754126879,83.33333333333331,-250.0,4000.0,27000.0
5754619263,83.33333333333331,-750.0,3500.0,2000.0
5755426745,-416.6666666666667,-750.0,-1500.0,-4000.0
5756199129,3083.3333333333335,5750.0,9000.0,8500.0
5756480019,4083.3333333333335,14250.0,20500.0,18000.0
5756484991,2583.3333333333335,6750.0,15500.0,36000.0
5756995548,83.33333333333331,2750.0,8000.0,16500.0
5758037848,83.33333333333331,-250.0,3500.0,24500.0
5758039795,-416.6666666666667,-1250.0,2500.0,2000.0
5758305666,2083.3333333333335,4750.0,21000.0,46500.0
5758822465,2583.3333333333335,1750.0,2500.0,500.0
5759091200,-416.6666666666667,3750.0,7500.0,6500.0
5759604599,-416.6666666666667,-750.0,4500.0,21500.0
5760144384,583.3333333333333,1250.0,3500.0,28000.0
5760153551,-416.6666666666667,250.0,7500.0,11000.0
5760662222,83.33333333333331,-750.0,1000.0,-1000.0
5761189697,9583.333333333334,18750.0,32500.0,61000.0
5761192874,583.3333333333333,9750.0,24500.0,33000.0
5761705228,83.33333333333331,10750.0,17500.0,35000.0
5762226683,8083.333333333333,16250.0,30000.0,49500.0
5762486597,-416.6666666666667,4250.0,3000.0,4000.0
5763023282,9583.333333333334,19250.0,24500.0,55000.0
5763300373,2583.3333333333335,7250.0,12000.0,29000.0
5763540169,583.3333333333333,250.0,0.0,17500.0
5763808851,-416.6666666666667,-250.0,6500.0,6000.0
5763824934,583.3333333333333,2750.0,5500.0,20000.0
5765911824,5083.333333333333,6750.0,16000.0,25500.0
5766694472,583.3333333333333,2750.0,9500.0,21500.0
5767222389,-416.6666666666667,1250.0,1500.0,500.0
5767464714,1083.3333333333333,2250.0,1000.0,-1000.0
5767470182,-416.6666666666667,1250.0,0.0,-2500.0
5767727410,2083.3333333333335,6750.0,24000.0,35000.0
5768261890,583.3333333333333,-250.0,-1000.0,6000.0
5768278966,3083.3333333333335,4750.0,11500.0,31000.0
5769056597,583.3333333333333,3250.0,6500.0,6500.0
5770377673,-416.6666666666667,-1250.0,-2000.0,-4500.0
5771937313,583.3333333333333,3250.0,5000.0,9000.0
5772474090,1583.3333333333333,13250.0,38000.0,62500.0
5774041665,-416.6666666666667,750.0,5500.0,16000.0
5774546828,1583.3333333333333,2250.0,7500.0,15500.0
5774554122,1083.3333333333333,750.0,4000.0,6000.0
5775329938,1083.3333333333333,2750.0,3500.0,6000.0
5775606105,9583.333333333334,14250.0,19000.0,30000.0
5775608025,83.33333333333331,2250.0,1500.0,1000.0
5775864869,4583.333333333333,7750.0,14500.0,27500.0
5775879619,2083.3333333333335,9750.0,31500.0,62500.0
5776663889,583.3333333333333,3750.0,2500.0,6000.0
5776664714,-416.6666666666667,750.0,1000.0,3500.0
5776917837,1083.3333333333333,750.0,6000.0,8500.0
5776929798,7583.333333333333,16750.0,42000.0,56500.0
5777168335,-416.6666666666667,-1250.0,-1500.0,-3500.0
5777180589,2083.3333333333335,2250.0,2500.0,8500.0
5777193265,-416.6666666666667,-1250.0,-2500.0,-1500.0
5777978616,4583.333333333333,22750.0,36500.0,66500.0
5778480136,2583.3333333333335,1750.0,500.0,1500.0
5778487913,4583.333333333333,23750.0,45500.0,76000.0
5778504628,2083.3333333333335,6250.0,13000.0,41500.0
5778764620,9583.333333333334,26750.0,55500.0,73000.0
5780340963,2083.3333333333335,2750.0,7500.0,21000.0
5781620295,-416.6666666666667,-750.0,-1500.0,-4000.0
5781649063,583.3333333333333,2750.0,1500.0,1000.0
5781884811,8083.333333333333,27250.0,56000.0,112500.0
5781889565,9583.333333333334,28750.0,57500.0,101500.0
5781912980,-416.6666666666667,-1250.0,-2500.0,-1500.0
5782675467,-416.6666666666667,1250.0,2500.0,7500.0
5782939172,1583.3333333333333,1250.0,0.0,2000.0
5782945568,2083.3333333333335,5750.0,10000.0,12500.0
5784254477,3083.3333333333335,5250.0,8000.0,10500.0
5784259961,2583.3333333333335,9250.0,18500.0,20500.0
5784506192,583.3333333333333,6250.0,12500.0,33000.0
5785307452,4583.333333333333,19750.0,32000.0,48500.0
5785563033,4583.333333333333,6750.0,17500.0,30500.0
5785819362,9583.333333333334,28750.0,57500.0,115000.0
5785838972,9583.333333333334,28750.0,57500.0,115000.0
5787416800,583.3333333333333,1750.0,7500.0,16000.0
5787926076,5083.333333333333,16250.0,35000.0,88500.0
5788965606,583.3333333333333,250.0,7000.0,8000.0
5788980685,4083.3333333333335,18250.0,41500.0,96500.0
5788981879,5583.333333333333,14250.0,29000.0,57500.0
5788985657,5083.333333333333,10750.0,23500.0,28500.0
5789512362,4583.333333333333,17750.0,25000.0,31000.0
5790019465,83.33333333333331,2750.0,13000.0,12000.0
5791062532,3583.3333333333335,4750.0,13000.0,22500.0
5792112937,3583.3333333333335,16250.0,36500.0,81000.0
5792641318,-416.6666666666667,5750.0,13000.0,18000.0
5793947648,1583.3333333333333,3750.0,7000.0,8500.0
5794736106,3583.3333333333335,12250.0,20000.0,41000.0
5795251235,2083.3333333333335,6750.0,12000.0,22000.0
5795270821,9583.333333333334,11750.0,21000.0,44000.0
5796066867,1083.3333333333333,1750.0,4500.0,12500.0
5796831647,-416.6666666666667,-750.0,7000.0,15000.0
5796854823,3583.3333333333335,2750.0,1500.0,0.0
5797889219,2083.3333333333335,2250.0,5000.0,13500.0
5798151736,1083.3333333333333,7750.0,12500.0,18000.0
5798663411,83.33333333333331,6250.0,7500.0,11000.0
5801812006,7583.333333333333,7750.0,14000.0,26000.0
5801832014,-416.6666666666667,-1250.0,7500.0,34000.0
5802338716,-416.6666666666667,1250.0,4500.0,12000.0
5802857531,-416.6666666666667,-1250.0,-2000.0,-1500.0
5802877826,1083.3333333333333,4750.0,15500.0,45000.0
5803381065,1583.3333333333333,4750.0,17000.0,46500.0
5803392795,-416.6666666666667,-1250.0,-1500.0,-2500.0
5803920388,9583.333333333334,28750.0,57500.0,115000.0
5803930050,9583.333333333334,28750.0,57500.0,115000.0
5804950226,-416.6666666666667,-1250.0,-2500.0,-4500.0
5805490750,1583.3333333333333,6250.0,14500.0,17500.0
5805490888,3583.3333333333335,6250.0,19000.0,26500.0
5805743873,1083.3333333333333,3250.0,11000.0,9000.0
5805762768,5583.333333333333,7750.0,14500.0,27500.0
5806807813,83.33333333333331,4250.0,7000.0,13000.0
5806814703,2583.3333333333335,3750.0,3000.0,16000.0
5807573085,-416.6666666666667,-1250.0,11500.0,12500.0
5809673839,2583.3333333333335,1750.0,5000.0,4500.0
5810192736,-416.6666666666667,-1250.0,-1000.0,-3500.0
5811788363,1583.3333333333333,2750.0,6500.0,12500.0
5812028186,1083.3333333333333,9750.0,17000.0,35500.0
5812554345,1083.3333333333333,250.0,1500.0,5500.0
5812823595,-416.6666666666667,3750.0,6500.0,6500.0
5813363088,-416.6666666666667,8750.0,27500.0,58500.0
5813622256,83.33333333333331,12250.0,12500.0,15000.0
5813885664,5083.333333333333,13750.0,24500.0,47000.0
5814129431,6583.333333333333,13750.0,22500.0,41000.0
5814140853,3583.3333333333335,10750.0,18500.0,36000.0
5814395567,583.3333333333333,3750.0,10500.0,26000.0
5814400772,83.33333333333331,3750.0,7500.0,7500.0
5815715488,4583.333333333333,18750.0,44500.0,88000.0
5815716819,-416.6666666666667,-1250.0,-2500.0,-5000.0
5815725942,-416.6666666666667,1750.0,2000.0,7500.0
5815960996,1083.3333333333333,2250.0,2500.0,7500.0
5815970055,83.33333333333331,250.0,500.0,3500.0
5816499252,83.33333333333331,-250.0,3500.0,11500.0
5816514185,4583.333333333333,7250.0,6000.0,19500.0
5816767429,-416.6666666666667,-250.0,-1500.0,-2500.0
5817278992,83.33333333333331,250.0,-500.0,1500.0
5817282730,2583.3333333333335,12250.0,20500.0,44000.0
5818067653,8083.333333333333,12750.0,22000.0,39000.0
5818846187,6083.333333333333,20250.0,42500.0,58500.0
5819655003,9583.333333333334,18750.0,37500.0,90000.0
5819900872,83.33333333333331,-750.0,500.0,500.0
5820166723,2583.3333333333335,15250.0,27500.0,55000.0
5820433383,3083.3333333333335,10250.0,30500.0,74500.0
5820951321,83.33333333333331,-750.0,0.0,-500.0
5821216131,4583.333333333333,13750.0,24500.0,42000.0
5821472062,-416.6666666666667,-750.0,1000.0,0.0
5821730388,583.3333333333333,-250.0,500.0,1000.0
5822016921,1083.3333333333333,4250.0,12500.0,15000.0
5822265285,-416.6666666666667,2250.0,9500.0,34000.0
5822516204,-416.6666666666667,-1250.0,-2500.0,-5000.0
5822521447,7583.333333333333,15750.0,42500.0,84500.0
5822775701,-416.6666666666667,-1250.0,-2500.0,-5000.0
5824087092,6583.333333333333,21750.0,37500.0,46500.0
5824103766,-416.6666666666667,-1250.0,-2000.0,500.0
5824872677,3583.3333333333335,12250.0,22500.0,63500.0
5824875565,3083.3333333333335,8250.0,13500.0,17500.0
5824887935,-416.6666666666667,-1250.0,-2500.0,-5000.0
5825676998,83.33333333333331,250.0,500.0,-2000.0
5825944033,9583.333333333334,26250.0,43000.0,72000.0
5826453963,-416.6666666666667,-1250.0,-2000.0,-2000.0
5826990133,9583.333333333334,9750.0,12500.0,41000.0
5827516082,1583.3333333333333,6750.0,12500.0,22000.0
5827763449,-416.6666666666667,-250.0,1000.0,29500.0
5828283955,6583.333333333333,10250.0,15500.0,35000.0
5828312063,3083.3333333333335,9250.0,18500.0,39000.0
5828542899,2083.3333333333335,2250.0,3000.0,9500.0
5828806240,9583.333333333334,10750.0,24500.0,58500.0
5829089137,-416.6666666666667,-1250.0,-2500.0,-5000.0
5829598153,4583.333333333333,8250.0,8500.0,6500.0
5830912377,-416.6666666666667,-250.0,-500.0,6000.0
5831172285,-416.6666666666667,-1250.0,-2500.0,-500.0
5831954342,-416.6666666666667,250.0,14000.0,40000.0
5833272180,6083.333333333333,9250.0,15000.0,40000.0
5833551086,83.33333333333331,1250.0,2000.0,7000.0
5833791293,583.3333333333333,4250.0,7500.0,14000.0
5834065016,-416.6666666666667,-250.0,-1000.0,-2000.0
5834593355,1083.3333333333333,2250.0,6000.0,10500.0
5835099680,1583.3333333333333,10750.0,21500.0,44000.0
5835372459,583.3333333333333,3250.0,16000.0,32500.0
5835628440,-416.6666666666667,-750.0,-2000.0,-4500.0
5835897583,-416.6666666666667,3250.0,14500.0,33000.0
5835910131,4583.333333333333,15250.0,26500.0,46500.0
5836427933,2083.3333333333335,6250.0,6500.0,13000.0
5836439027,-416.6666666666667,-1250.0,8500.0,17500.0
5836934879,-416.6666666666667,10750.0,29000.0,43500.0
5837750233,-416.6666666666667,-1250.0,-2000.0,-4000.0
5838274110,6583.333333333333,7250.0,25000.0,70000.0
5838520453,-416.6666666666667,-1250.0,-2500.0,-5000.0
5838792177,2083.3333333333335,4250.0,3500.0,1000.0
5839303557,1583.3333333333333,7750.0,19500.0,25000.0
5839307591,4083.3333333333335,6250.0,13000.0,33000.0
5839312052,3583.3333333333335,7750.0,17000.0,16000.0
5839323581,583.3333333333333,250.0,-1000.0,-3500.0
5839582163,3083.3333333333335,9750.0,9000.0,6500.0
5840344776,1083.3333333333333,1750.0,3500.0,5000.0
5840895913,-416.6666666666667,-1250.0,-1000.0,4500.0
5841154816,1083.3333333333333,9250.0,19500.0,38000.0
5841923924,-416.6666666666667,4250.0,8500.0,7500.0
5842438416,9583.333333333334,28750.0,56000.0,81500.0
5842442255,83.33333333333331,1250.0,7500.0,38000.0
5842458424,4583.333333333333,23750.0,44500.0,54500.0
5842466858,9583.333333333334,19250.0,39500.0,81000.0
5842698687,3083.3333333333335,7750.0,15000.0,14000.0
5842993246,8083.333333333333,22250.0,30500.0,52500.0
5843225074,2083.3333333333335,5250.0,16500.0,30500.0
5843496382,583.3333333333333,-250.0,-1500.0,-4000.0
5844283172,2583.3333333333335,6750.0,5500.0,3500.0
5844284643,-416.6666666666667,250.0,-1000.0,-3500.0
5844562061,-416.6666666666667,-1250.0,-2000.0,-4000.0
5844811331,4583.333333333333,9750.0,27000.0,42000.0
5844821148,4583.333333333333,5750.0,8000.0,15000.0
5845069940,1583.3333333333333,2250.0,7000.0,31000.0
5845322499,-416.6666666666667,14250.0,35500.0,54000.0
5845854396,83.33333333333331,4750.0,8500.0,14500.0
5845869774,4583.333333333333,23250.0,47000.0,81500.0
5846111060,9583.333333333334,14250.0,25500.0,42500.0
5846895914,2083.3333333333335,6750.0,8000.0,8000.0
5846916634,83.33333333333331,6750.0,10000.0,33000.0
5847949433,83.33333333333331,5250.0,16500.0,40500.0
5847954429,-416.6666666666667,-1250.0,-2500.0,-5000.0
5848229793,3083.3333333333335,2250.0,1000.0,-500.0
5849013443,5083.333333333333,6250.0,12000.0,9500.0
5849255118,2583.3333333333335,7250.0,12500.0,20500.0
5849281903,1083.3333333333333,1250.0,6500.0,13500.0
5849800646,2583.3333333333335,13250.0,16500.0,32500.0
5850314012,83.33333333333331,750.0,6500.0,14500.0
5850853157,-416.6666666666667,-1250.0,-2500.0,-4000.0
5851104487,-416.6666666666667,-1250.0,-1500.0,1000.0
5851905189,6083.333333333333,8750.0,16000.0,60500.0
5852664074,4583.333333333333,13750.0,27500.0,50000.0
5853709704,-416.6666666666667,-1250.0,-2500.0,-5000.0
5853735597,583.3333333333333,7250.0,16500.0,21500.0
5853998571,583.3333333333333,3750.0,10500.0,41000.0
5854779352,-416.6666666666667,-1250.0,-1500.0,-3000.0
5855033747,1583.3333333333333,4250.0,10000.0,19000.0
5855041676,-416.6666666666667,6750.0,19000.0,57000.0
5855562697,-416.6666666666667,750.0,6500.0,6000.0
5856331368,-416.6666666666667,-1250.0,-2500.0,-3500.0
5856602565,-416.6666666666667,-1250.0,-2500.0,-5000.0
5857125480,-416.6666666666667,5250.0,11000.0,27500.0
5857664856,-416.6666666666667,-1250.0,-2500.0,-4000.0
5858176483,-416.6666666666667,5250.0,6500.0,17500.0
5858691758,3083.3333333333335,15250.0,26000.0,27000.0
5860546556,83.33333333333331,250.0,6000.0,15000.0
5860800247,9583.333333333334,28750.0,57500.0,115000.0
5860810999,-416.6666666666667,-1250.0,-1000.0,-3500.0
5861066913,-416.6666666666667,-1250.0,2500.0,10000.0
5861323246,583.3333333333333,7250.0,9000.0,26000.0
5861581174,4583.333333333333,9250.0,12000.0,34500.0
5862129445,583.3333333333333,250.0,1500.0,1500.0
5862380529,2583.3333333333335,6250.0,11000.0,16000.0
5863169647,583.3333333333333,750.0,5000.0,7500.0
5863429736,-416.6666666666667,-1250.0,-1500.0,-4000.0
5863950550,3083.3333333333335,6250.0,16500.0,34000.0
5863953326,83.33333333333331,1750.0,5500.0,10000.0
5865799153,-416.6666666666667,-750.0,-1000.0,-2000.0
5867356318,-416.6666666666667,10750.0,36000.0,68000.0
5867610654,3583.3333333333335,10750.0,31000.0,40500.0
5867879020,3083.3333333333335,8750.0,7500.0,7500.0
5867887047,-416.6666666666667,3750.0,2500.0,19500.0
5868388445,-416.6666666666667,-1250.0,2500.0,28000.0
5868401740,2583.3333333333335,5250.0,10000.0,24500.0
5869181280,-416.6666666666667,4250.0,3500.0,1000.0
5869189216,5583.333333333333,8250.0,7500.0,16500.0
5869451270,1083.3333333333333,2250.0,10000.0,13500.0
5869452345,-416.6666666666667,-250.0,-1500.0,-4000.0
5869965026,83.33333333333331,3250.0,3000.0,5500.0
5870226189,-416.6666666666667,-250.0,-500.0,-3000.0
5870229993,-416.6666666666667,-1250.0,-2500.0,-5000.0
5870503530,4083.3333333333335,13250.0,34500.0,91500.0
5871286297,2083.3333333333335,2750.0,2500.0,9000.0
5871819556,583.3333333333333,4250.0,12500.0,17500.0
5872333517,83.33333333333331,1750.0,500.0,-2000.0
5872349128,83.33333333333331,-750.0,5500.0,9000.0
5873126477,6583.333333333333,13250.0,34000.0,59000.0
5873893586,583.3333333333333,1750.0,1500.0,3500.0
5873910813,7083.333333333333,16250.0,33000.0,75000.0
5874951240,83.33333333333331,-750.0,-500.0,-2000.0
5875236598,583.3333333333333,-250.0,-1500.0,-3000.0
5876020452,3083.3333333333335,9750.0,20000.0,41500.0
5876280639,-416.6666666666667,-1250.0,-1000.0,-3500.0
5876788266,83.33333333333331,6250.0,16000.0,33000.0
5877576838,83.33333333333331,3250.0,4000.0,11000.0
5877578793,-416.6666666666667,-250.0,-1000.0,20500.0
5877839497,1583.3333333333333,2250.0,6500.0,17000.0
5878093557,1083.3333333333333,3750.0,5500.0,11000.0
5878117125,83.33333333333331,2250.0,4500.0,8500.0
5878355885,1083.3333333333333,250.0,0.0,-1500.0
5878357373,4083.3333333333335,12250.0,23500.0,40500.0
5878373980,4583.333333333333,17750.0,38000.0,90500.0
5878378575,-416.6666666666667,-1250.0,-2500.0,-4000.0
5878902025,83.33333333333331,1250.0,500.0,1000.0
5879431367,1083.3333333333333,4750.0,17500.0,30000.0
5879674210,9583.333333333334,17250.0,28500.0,41500.0
5880185822,4083.3333333333335,12750.0,19500.0,42500.0
5880455793,-416.6666666666667,-1250.0,-2500.0,-5000.0
5881256242,-416.6666666666667,-1250.0,500.0,0.0
5881497010,1083.3333333333333,4250.0,9500.0,23000.0
5882032276,1583.3333333333333,5250.0,4500.0,22000.0
5882036327,2083.3333333333335,2250.0,2000.0,3500.0
5882049065,-416.6666666666667,-1250.0,-2500.0,-5000.0
5882299332,-416.6666666666667,-1250.0,-2500.0,-5000.0
5882306712,83.33333333333331,1750.0,4500.0,11500.0
5882563408,83.33333333333331,250.0,-1000.0,-3500.0
5882574650,3083.3333333333335,13250.0,17000.0,20500.0
5882810022,583.3333333333333,-250.0,-1500.0,-2000.0
5883612227,3083.3333333333335,6250.0,13500.0,25000.0
5884933169,9083.333333333334,25250.0,53500.0,99500.0
5885706802,-416.6666666666667,-1250.0,-2500.0,-5000.0
5886765570,2583.3333333333335,6750.0,17000.0,23000.0
5887007537,-416.6666666666667,-1250.0,-2500.0,0.0
5887264172,4083.3333333333335,16250.0,30000.0,64500.0
5887272973,4583.333333333333,7750.0,32500.0,66500.0
5887545022,1083.3333333333333,4250.0,9500.0,20500.0
5887792402,3583.3333333333335,7250.0,17000.0,40000.0
5888054669,83.33333333333331,250.0,4000.0,5000.0
5888080538,583.3333333333333,7250.0,6000.0,3500.0
5888842543,2583.3333333333335,5250.0,15500.0,25500.0
5889109280,-416.6666666666667,-1250.0,-1500.0,-4000.0
5889373444,-416.6666666666667,750.0,0.0,500.0
5890156848,-416.6666666666667,750.0,1500.0,1500.0
5891205272,1583.3333333333333,5750.0,6500.0,14000.0
5891463193,-416.6666666666667,-1250.0,-2500.0,-4000.0
5891483060,1083.3333333333333,250.0,-500.0,0.0
5893301433,9583.333333333334,24250.0,46000.0,85000.0
5893561785,583.3333333333333,1750.0,1500.0,-1000.0
5894613634,2083.3333333333335,3250.0,2500.0,0.0
5894876101,83.33333333333331,2250.0,4000.0,2500.0
5895127152,83.33333333333331,11750.0,18500.0,44000.0
5895148092,4583.333333333333,8250.0,22000.0,42500.0
5895420703,1083.3333333333333,1250.0,8000.0,16500.0
5896201649,2083.3333333333335,4250.0,11500.0,20000.0
5897238616,83.33333333333331,250.0,-1000.0,5000.0
5897753812,3583.3333333333335,5250.0,11000.0,18500.0
5898825434,4583.333333333333,10750.0,22000.0,50000.0
5899070345,1083.3333333333333,2750.0,7000.0,12500.0
5899612830,2083.3333333333335,8750.0,18500.0,27500.0
5900129878,-416.6666666666667,-250.0,1500.0,500.0
5900379621,1583.3333333333333,750.0,2000.0,3000.0
5900632505,4583.333333333333,17750.0,25500.0,28000.0
5900914673,-416.6666666666667,-1250.0,0.0,-2500.0
5900921779,-416.6666666666667,-1250.0,-1500.0,-2500.0
5901167266,583.3333333333333,1250.0,3000.0,3000.0
5901167608,-416.6666666666667,-1250.0,-2000.0,8000.0
5901448909,3083.3333333333335,5250.0,13500.0,30500.0
5901947764,83.33333333333331,250.0,0.0,12500.0
5902206323,-416.6666666666667,-750.0,-1000.0,-3500.0
5902491536,-416.6666666666667,1750.0,1000.0,500.0
5903008144,-416.6666666666667,-250.0,4500.0,14500.0
5903256979,-416.6666666666667,-1250.0,-2500.0,0.0
5903518572,1083.3333333333333,5750.0,25000.0,62500.0
5903537631,-416.6666666666667,-1250.0,-2000.0,6000.0
5903543303,1583.3333333333333,2750.0,2500.0,1000.0
5904062407,-416.6666666666667,-750.0,-1000.0,8000.0
5904573429,1583.3333333333333,5750.0,14000.0,11500.0
5905906275,5583.333333333333,7250.0,10000.0,29500.0
5906661620,-416.6666666666667,-1250.0,-2000.0,-1000.0
5906694084,-416.6666666666667,-1250.0,-500.0,1000.0
5907206849,9583.333333333334,28750.0,53500.0,106000.0
5909816110,-416.6666666666667,-1250.0,-2500.0,-4500.0
5910358033,-416.6666666666667,5250.0,6500.0,12500.0
5911656929,83.33333333333331,-750.0,2000.0,4500.0
5912179857,6083.333333333333,17250.0,38500.0,78500.0
5912458656,583.3333333333333,1750.0,5500.0,14000.0
5913225992,9083.333333333334,13750.0,27000.0,43000.0
5913753438,3083.3333333333335,4750.0,12500.0,10000.0
5914270343,-416.6666666666667,-1250.0,-2500.0,-3500.0
5915071236,583.3333333333333,1250.0,1000.0,3500.0
5915315129,583.3333333333333,2250.0,2000.0,6500.0
5915322543,-416.6666666666667,-750.0,-2000.0,-4500.0
5916367527,2083.3333333333335,2250.0,2500.0,12000.0
5916622928,8583.333333333334,20250.0,37000.0,74000.0
5916641135,-416.6666666666667,250.0,3000.0,3000.0
5916643151,-416.6666666666667,-1250.0,-1500.0,-1500.0
5918483932,583.3333333333333,4750.0,10500.0,12000.0
5918996285,1083.3333333333333,1250.0,500.0,1000.0
5919256865,83.33333333333331,1750.0,4000.0,17000.0
5919513649,1583.3333333333333,1750.0,2000.0,3500.0
5920030813,1583.3333333333333,4750.0,4000.0,19500.0
5920316902,1583.3333333333333,1250.0,2000.0,1000.0
5920584410,83.33333333333331,250.0,1000.0,1000.0
5921099204,-416.6666666666667,-250.0,7500.0,20000.0
5921344263,-416.6666666666667,-1250.0,-1000.0,-500.0
5921368185,83.33333333333331,-750.0,1500.0,5000.0
5921634338,1583.3333333333333,5750.0,5500.0,7500.0
5921866527,-416.6666666666667,-1250.0,-2000.0,-4000.0
5922405986,1583.3333333333333,4750.0,8500.0,44500.0
5923185174,2083.3333333333335,16250.0,20000.0,21000.0
5923195341,3583.3333333333335,16750.0,32500.0,56500.0
5923966613,-416.6666666666667,-1250.0,-2500.0,0.0
5923986210,-416.6666666666667,-1250.0,-1500.0,-2500.0
5928439869,83.33333333333331,3750.0,7500.0,5500.0
5928450828,2083.3333333333335,5750.0,13500.0,30500.0
5928957563,2583.3333333333335,5250.0,12500.0,19500.0
5929733473,7583.333333333333,21750.0,46000.0,78500.0
5929748559,9583.333333333334,28750.0,57500.0,82500.0
5930024422,1583.3333333333333,10750.0,13500.0,19500.0
5930531349,-416.6666666666667,18250.0,32500.0,55500.0
5930534896,83.33333333333331,750.0,3000.0,29000.0
5931308077,-416.6666666666667,-750.0,-2000.0,-3000.0
5932092036,583.3333333333333,14750.0,31000.0,43500.0
5932106545,-416.6666666666667,4750.0,5500.0,5500.0
5932107605,4583.333333333333,8750.0,27500.0,52500.0
5932630986,9583.333333333334,25250.0,48000.0,91500.0
5933165739,4583.333333333333,17750.0,35000.0,60500.0
5933929573,83.33333333333331,-250.0,0.0,-500.0
5934453004,83.33333333333331,2250.0,2000.0,8500.0
5934457847,-416.6666666666667,-1250.0,-2500.0,-4000.0
5934715850,4083.3333333333335,10750.0,20500.0,40500.0
5935503640,-416.6666666666667,3750.0,5500.0,15500.0
5935788361,1583.3333333333333,5250.0,9500.0,30500.0
5936033796,2583.3333333333335,2250.0,2000.0,1500.0
5936285200,-416.6666666666667,750.0,3000.0,9500.0
5936296342,1083.3333333333333,2750.0,5500.0,12000.0
5937071102,-416.6666666666667,-250.0,-1500.0,0.0
5937079970,-416.6666666666667,-1250.0,-1000.0,2500.0
5937614216,3083.3333333333335,2250.0,1500.0,-1000.0
5937861344,4083.3333333333335,3250.0,4000.0,5000.0
5938409294,7083.333333333333,21250.0,31500.0,41000.0
5939197579,4583.333333333333,14250.0,29000.0,59500.0
5939200060,1583.3333333333333,1750.0,5500.0,12500.0
5939441794,1083.3333333333333,2750.0,6500.0,15000.0
5939956857,-416.6666666666667,-1250.0,-2500.0,-5000.0
5939959864,83.33333333333331,-750.0,-2000.0,-4500.0
5939985601,583.3333333333333,2750.0,5500.0,11000.0
5940495822,4083.3333333333335,10750.0,18500.0,19500.0
5941007722,583.3333333333333,1250.0,7000.0,11000.0
5941808024,83.33333333333331,-750.0,-2000.0,6500.0
5942071025,2083.3333333333335,2750.0,2500.0,9500.0
5942325770,-416.6666666666667,-1250.0,-2000.0,-4500.0
5943131049,83.33333333333331,250.0,4500.0,11000.0
5943380178,1083.3333333333333,2750.0,16000.0,27500.0
5943632762,-416.6666666666667,-1250.0,-1500.0,0.0
5943648350,-416.6666666666667,-1250.0,-500.0,-3000.0
5944162697,1583.3333333333333,1250.0,13500.0,22000.0
5945735817,-416.6666666666667,-1250.0,-2500.0,-4500.0
5946264743,1083.3333333333333,1750.0,500.0,8500.0
5946274013,4583.333333333333,11250.0,16500.0,30000.0
5946510818,-416.6666666666667,-1250.0,-2500.0,1500.0
5946788006,583.3333333333333,12750.0,26500.0,51500.0
5947558980,83.33333333333331,7750.0,14000.0,17500.0
5947572223,-416.6666666666667,-1250.0,-2500.0,1000.0
5948095176,-416.6666666666667,-1250.0,-2500.0,-5000.0
5948342455,2583.3333333333335,9250.0,21500.0,36000.0
5948360987,1583.3333333333333,1250.0,0.0,-2500.0
5948368724,5583.333333333333,14750.0,18500.0,39500.0
5948620761,583.3333333333333,3250.0,9000.0,19500.0
5948625910,1083.3333333333333,3250.0,4000.0,6000.0
5948879073,9583.333333333334,17250.0,16000.0,28500.0
5948895248,1083.3333333333333,10250.0,25500.0,47000.0
5949391928,-416.6666666666667,-1250.0,-1000.0,6500.0
5949415020,1583.3333333333333,3250.0,3500.0,2500.0
5949671582,83.33333333333331,250.0,-1000.0,-3500.0
5949680840,1083.3333333333333,4750.0,9500.0,20000.0
5949684961,1083.3333333333333,2750.0,4000.0,4000.0
5950178052,583.3333333333333,3250.0,8500.0,28000.0
5950993144,-416.6666666666667,750.0,3500.0,3000.0
5952022192,9583.333333333334,13750.0,22500.0,50000.0
5952539729,2083.3333333333335,8250.0,16000.0,25500.0
5953073415,1583.3333333333333,2250.0,2000.0,500.0
5954114697,583.3333333333333,2750.0,8000.0,18000.0
5954142795,2083.3333333333335,6250.0,14500.0,24500.0
5954377710,-416.6666666666667,-1250.0,1500.0,8000.0
5954655830,1083.3333333333333,8250.0,17500.0,32000.0
5954658347,4583.333333333333,10750.0,20000.0,36000.0
5954909567,83.33333333333331,-250.0,1500.0,5500.0
5955169094,1583.3333333333333,4250.0,18000.0,41500.0
5955177243,83.33333333333331,3750.0,11000.0,13500.0
5955446843,-416.6666666666667,-1250.0,0.0,-2500.0
5956483783,-416.6666666666667,-1250.0,5000.0,26500.0
5958838792,2083.3333333333335,6750.0,15000.0,35000.0
5958859640,9583.333333333334,26250.0,52000.0,95000.0
5959108033,-416.6666666666667,-1250.0,-2500.0,-2500.0
5959117974,-416.6666666666667,-1250.0,-2000.0,-2500.0
5959372824,-416.6666666666667,-750.0,3000.0,28000.0
5959882915,4583.333333333333,16250.0,15000.0,26500.0
5960163093,3583.3333333333335,6250.0,11500.0,24500.0
5960416125,2583.3333333333335,5750.0,10500.0,12000.0
