고객ID,국민행복카드_1개월혜택,국민행복카드_3개월혜택,국민행복카드_6개월혜택,국민행복카드_12개월혜택
8477230187,30319.999999999996,97440.0,236320.0,470160.0
8402784323,6300.0,11700.0,18660.0,42080.0
8376821663,3039.9999999999995,6440.0,15640.0,37280.0
8959301086,14560.0,21840.0,36360.0,93600.0
8878574537,13280.0,16220.0,24120.0,34320.0
8782623626,3439.9999999999995,20180.0,22280.0,36140.0
8769535201,2839.9999999999995,8920.0,21120.0,54820.0
8819059860,32639.999999999996,98640.0,168400.0,258660.0
9337844207,2479.9999999999995,7720.0,16360.0,42240.0
5741223534,1000.0,5420.0,9580.0,17660.0
5271479684,2999.9999999999995,26000.0,48000.0,78180.0
4963709659,7320.0,13600.0,22720.0,41460.0
4997018770,17600.0,27760.0,66600.0,117420.0
5007221474,14800.0,50160.0,60160.0,68060.0
4885604282,19999.999999999996,45540.0,55640.0,102700.0
5132787765,23919.999999999996,51040.0,85780.0,164860.0
5147207689,7800.0,22980.0,42680.0,89600.0
3788257924,51360.0,175040.0,357600.0,647120.0
4229432532,5000.0,14000.0,32000.0,60360.0
2693281987,3479.9999999999995,21660.0,70860.0,71260.0
7296810760,3599.9999999999995,9440.0,35320.0,59940.0
6698573011,3119.9999999999995,16680.0,34820.0,60700.0
7374639752,720.0,2280.0,3880.0,11920.0
8142479842,7000.0,18500.0,27000.0,55200.0
5862600298,860.0,7860.0,9340.0,12900.0
3944487922,2599.9999999999995,7040.0,20900.0,34860.0
3697281367,59840.0,153600.0,290720.0,560560.0
8400673368,3999.9999999999995,8920.0,22920.0,23400.0
7221571939,3919.9999999999995,24560.0,39140.0,84380.0
7761833624,2999.9999999999995,11000.0,19500.0,33940.0
7090737142,3159.9999999999995,16120.0,22500.0,36060.0
6725566651,7500.0,37000.0,59140.0,88840.0
5762993007,2719.9999999999995,8160.0,18000.0,45980.0
6951038610,2280.0,5900.0,14140.0,22860.0
4135061734,14000.0,44000.0,86940.0,158340.0
6224871606,15680.0,47680.0,90880.0,178000.0
7749771804,10000.0,19740.0,41520.0,91840.0
4556354467,2000.0000000000005,8000.0,17000.0,24260.0
9104014762,3499.9999999999995,30260.0,84260.0,221460.0
6196835212,3959.9999999999995,7380.0,8360.0,8360.0
8398062957,3439.9999999999995,25440.0,32420.0,82460.0
8418783780,5000.0,82760.0,94200.0,155380.0
5643452190,7500.0,12000.0,22380.0,60860.0
7836558582,5.684341886080802e-14,1120.0,17960.0,43840.0
6933197030,2919.9999999999995,12980.0,44160.0,139080.0
9355669825,1000.0,4000.0,7520.0,9680.0
9690438163,6600.0,12880.0,32440.0,57700.0
9908012823,6120.0,11560.0,24840.0,50040.0
8618269155,2999.9999999999995,12920.0,31100.0,76800.0
8311550073,7440.0,18420.0,61940.0,124920.0
7857254863,19119.999999999996,21220.0,41500.0,55860.0
4478499895,3599.9999999999995,8260.0,32900.0,65360.0
7711768058,29999.999999999996,90000.0,180000.0,340080.0
4263265971,12000.0,32000.0,68920.0,130440.0
8184922762,5000.0,20000.0,35000.0,65000.0
9450309043,980.0,10180.0,23500.0,38540.0
7999066799,7920.0,16900.0,29840.0,116200.0
4748770634,3439.9999999999995,9560.0,19360.0,40220.0
4776027251,920.0,6080.0,19740.0,33440.0
9992423820,2000.0000000000005,6840.0,12320.0,15680.0
7982035124,19999.999999999996,34220.0,72240.0,109060.0
6322652003,6300.0,21420.0,46800.0,81320.0
4270333777,2919.9999999999995,7680.0,11260.0,35920.0
9505614537,7980.0,28100.0,109780.0,170340.0
9355937281,8280.0,33720.0,65200.0,103180.0
9855048817,31519.999999999996,40480.0,57820.0,74040.0
9536559277,880.0,16720.0,37780.0,87700.0
8598087705,3479.9999999999995,13000.0,22820.0,40340.0
7770738172,14880.0,88800.0,133080.0,203260.0
9273366338,7140.0,23040.0,60480.0,122200.0
8368977017,780.0,3780.0,4280.0,6240.0
6023825611,3919.9999999999995,52840.0,69120.0,80320.0
5601248672,3279.9999999999995,13060.0,35900.0,60460.0
9145710485,2839.9999999999995,8920.0,15760.0,20820.0
8517071359,10000.0,25000.0,39020.0,85720.0
9946027122,8400.0,25020.0,56060.0,112160.0
7411862753,2000.0000000000005,3880.0,14240.0,15680.0
6317437070,2400.0,21720.0,47980.0,74900.0
6672893653,19999.999999999996,57000.0,92460.0,108140.0
7653047757,3999.9999999999995,5460.0,7080.0,12800.0
9430638260,2000.0000000000005,27760.0,41360.0,94840.0
7951894056,18240.0,43200.0,75880.0,100120.0
7086566269,1000.0,3900.0,9460.0,20400.0
6867124327,7620.0,32460.0,51620.0,134840.0
4865159114,7980.0,12980.0,22620.0,26460.0
4035465765,420.0,30660.0,81320.0,136560.0
7970254393,2999.9999999999995,11000.0,16880.0,36880.0
6155947614,2839.9999999999995,6120.0,14900.0,21240.0
9970135328,1000.0,5640.0,9740.0,28560.0
5330723743,3159.9999999999995,28160.0,42160.0,82300.0
7433635436,4500.0,12500.0,18060.0,25840.0
8547232609,2959.9999999999995,12960.0,42140.0,64820.0
5894078389,23119.999999999996,71040.0,148240.0,305520.0
3429387043,8640.0,43640.0,46640.0,52580.0
5252579647,2839.9999999999995,9360.0,25140.0,65720.0
4997534509,3479.9999999999995,15840.0,24560.0,50920.0
9437995509,30719.999999999996,64640.0,117200.0,237400.0
5602815567,3999.9999999999995,14320.0,27640.0,46820.0
6108745633,3919.9999999999995,6600.0,12200.0,16260.0
6286238534,3319.9999999999995,13300.0,31800.0,68020.0
6755205646,8640.0,25640.0,43440.0,74580.0
7152100571,2400.0,11400.0,17880.0,44200.0
6718754387,5.684341886080802e-14,7920.0,11680.0,32220.0
6518763559,16480.0,43320.0,102760.0,262720.0
6812892204,3759.9999999999995,10320.0,24780.0,62120.0
9933686607,38800.0,110720.0,242000.0,512080.0
8859964396,13120.0,66000.0,126640.0,258320.0
8380508324,37840.0,74240.0,144720.0,290980.0
6462656486,8940.0,39180.0,58860.0,58860.0
6226972257,3479.9999999999995,7640.0,14780.0,24040.0
8952232866,9500.0,24980.0,48980.0,113580.0
8731523006,6180.0,11500.0,20900.0,39980.0
7747950965,960.0,3960.0,9140.0,19420.0
8232115383,8340.0,32880.0,60840.0,99680.0
4639166385,2799.9999999999995,7520.0,17760.0,28220.0
9748114779,6480.0,12360.0,38560.0,56980.0
9356998516,900.0,4020.0,9220.0,25740.0
8929439911,6300.0,15980.0,41620.0,69520.0
9045037954,22799.999999999996,52880.0,84840.0,154120.0
8618264237,2160.0000000000005,6800.0,8340.0,13800.0
6923239706,780.0,5860.0,6660.0,8340.0
6189498329,13840.0,35920.0,82560.0,166400.0
7329307400,3999.9999999999995,20140.0,47100.0,90760.0
7339511902,6120.0,25880.0,36020.0,44360.0
3692572433,1000.0,4000.0,9080.0,16240.0
7565231113,7740.0,22460.0,40080.0,60740.0
8190181222,58080.0,125040.0,236160.0,365760.0
5281942139,2200.0000000000005,7800.0,18400.0,42240.0
9529745414,3999.9999999999995,4000.0,7700.0,24920.0
9269960435,20799.999999999996,71680.0,139840.0,313360.0
9239816572,8280.0,27320.0,48980.0,133520.0
5361921769,8880.0,33300.0,80560.0,238160.0
9034803524,20799.999999999996,56960.0,124640.0,224720.0
9144653531,8820.0,34820.0,64520.0,111160.0
8400932415,2360.0,12280.0,25360.0,37120.0
8570565858,8280.0,17680.0,29860.0,65340.0
9969339301,3999.9999999999995,20060.0,28720.0,63020.0
6824426294,8500.0,36500.0,66500.0,174260.0
7688698556,5000.0,18000.0,47560.0,52080.0
7180418244,2799.9999999999995,8360.0,17720.0,30300.0
4064811506,6600.0,14040.0,36980.0,46420.0
5374745710,12500.0,34600.0,59700.0,113980.0
9666307616,6540.0,13060.0,22900.0,39020.0
5822767579,840.0,6360.0,21700.0,27780.0
5191773393,32159.999999999996,53400.0,123720.0,260760.0
7979420180,2879.9999999999995,10840.0,20760.0,41140.0
9650842545,8340.0,21600.0,51480.0,105620.0
9914813237,15440.0,43600.0,72360.0,152680.0
9240859182,2879.9999999999995,8360.0,18460.0,24300.0
8628739308,1000.0,14000.0,23560.0,38440.0
5542280716,2999.9999999999995,11480.0,16480.0,35600.0
8000635676,8500.0,28500.0,49740.0,78800.0
8923912754,5000.0,20360.0,63820.0,76300.0
8889314231,28639.999999999996,81040.0,157520.0,311900.0
9746790669,1000.0,5440.0,7740.0,19900.0
3682886743,2320.0,12020.0,29060.0,50320.0
4832641079,15600.0,60960.0,96520.0,161340.0
9658185143,2999.9999999999995,6140.0,38860.0,63680.0
9185027279,2639.9999999999995,9600.0,13300.0,20060.0
7202146497,2040.0000000000005,7680.0,27040.0,45840.0
8126990186,3359.9999999999995,11400.0,11880.0,28400.0
2947811817,2080.0000000000005,21080.0,33040.0,51460.0
9436930247,16720.0,35600.0,80060.0,123260.0
8662304392,7560.0,26320.0,45360.0,78180.0
8496875178,640.0,4480.0,21660.0,52900.0
5527585125,6500.0,23500.0,57520.0,147360.0
5188641809,8100.0,27340.0,50680.0,69600.0
7944557288,2839.9999999999995,12960.0,28040.0,65140.0
6654265795,6720.0,27720.0,52160.0,145220.0
7019722676,13840.0,29380.0,60720.0,131840.0
4477946519,6000.0,9120.0,10960.0,30380.0
3905170840,7740.0,27740.0,63240.0,123820.0
6899110264,9000.0,22080.0,61840.0,122740.0
6767775910,940.0,9940.0,16580.0,32420.0
7824499381,720.0,2020.0,8340.0,27800.0
7583067555,16000.0,43520.0,76100.0,155600.0
7234659926,7920.0,29160.0,50760.0,70100.0
5107902699,8760.0,41560.0,71480.0,151000.0
5988959125,2759.9999999999995,11260.0,26700.0,44780.0
5845817499,10000.0,28360.0,52360.0,82880.0
5617499963,12640.0,57840.0,159040.0,270880.0
5621971208,2499.9999999999995,10300.0,10300.0,16580.0
8258868584,8220.0,30360.0,51960.0,98700.0
8285854813,7500.0,14940.0,22860.0,49120.0
8645798105,7740.0,36820.0,70340.0,139780.0
9689372612,20719.999999999996,91040.0,138800.0,204980.0
3371191775,960.0,8260.0,12840.0,23880.0
3024121172,21919.999999999996,64920.0,120560.0,222620.0
2868144128,12800.0,38300.0,89800.0,169200.0
4455953491,700.0,7700.0,10280.0,37480.0
4456737523,3279.9999999999995,11340.0,16320.0,46940.0
4392506541,3639.9999999999995,11640.0,33820.0,76000.0
6734491989,700.0,5380.0,15620.0,23700.0
6284654927,29999.999999999996,90000.0,180000.0,350000.0
5899822023,15200.0,25160.0,56660.0,94980.0
5055191980,13440.0,36480.0,54640.0,72720.0
8738580082,6000.0,15300.0,22900.0,37500.0
8803857229,3319.9999999999995,19640.0,49160.0,74960.0
8502653388,640.0,5660.0,22660.0,36200.0
9577461229,3799.9999999999995,10420.0,20260.0,30520.0
9429582740,2160.0000000000005,6420.0,11860.0,30520.0
7913867668,11000.0,35000.0,60000.0,119500.0
4424207556,49920.0,131840.0,262960.0,535040.0
9333136369,5000.0,27260.0,91760.0,188440.0
6767523154,6120.0,27620.0,62140.0,113900.0
9640617975,16320.0,31120.0,44800.0,97740.0
5037887432,7080.0,29920.0,73840.0,124720.0
5899816562,2000.0000000000005,6480.0,11980.0,22700.0
5384456032,16000.0,40800.0,75100.0,159820.0
7047230498,10000.0,18740.0,26020.0,42920.0
8010616498,3499.9999999999995,7620.0,27720.0,40200.0
8070376002,2160.0000000000005,5940.0,11540.0,37220.0
7805345274,8400.0,19680.0,23360.0,26680.0
5182068819,22159.999999999996,53120.0,125600.0,207680.0
5970330693,3999.9999999999995,8880.0,20840.0,32620.0
8371840397,2639.9999999999995,11320.0,34120.0,85420.0
8465180849,7080.0,29040.0,58520.0,97460.0
8808321829,3959.9999999999995,7760.0,13200.0,29060.0
3886826850,3479.9999999999995,37640.0,92800.0,171720.0
3807141166,6120.0,12720.0,23920.0,36220.0
4179105306,2120.0000000000005,6060.0,15660.0,25920.0
3274204297,8640.0,20360.0,48340.0,81460.0
3151507245,740.0,18260.0,28720.0,45080.0
8053338744,2999.9999999999995,32080.0,55700.0,157220.0
3907287346,2679.9999999999995,17800.0,31300.0,50060.0
8935453989,5000.0,18240.0,33240.0,64740.0
5695367567,19999.999999999996,43000.0,91200.0,120780.0
3857466791,12240.0,22900.0,54000.0,84480.0
6396319091,2160.0000000000005,55900.0,123780.0,366420.0
6692285710,2919.9999999999995,11920.0,13920.0,42820.0
7045151198,16240.0,28020.0,38680.0,76840.0
7553442398,45200.0,60360.0,128120.0,239180.0
9797904566,7740.0,47260.0,70820.0,110640.0
6434869287,820.0,31440.0,37660.0,47580.0
6701473751,2719.9999999999995,6660.0,13600.0,30080.0
8883300549,820.0,2000.0,2000.0,6920.0
4252531800,2999.9999999999995,9720.0,32120.0,49840.0
6872916228,19039.999999999996,56480.0,114800.0,214280.0
6396081879,7200.0,49040.0,105420.0,194940.0
7950048122,14080.0,53040.0,116640.0,218480.0
9419122253,1000.0,6960.0,14880.0,37140.0
9161154451,13520.0,32400.0,80940.0,124560.0
6462928755,3399.9999999999995,9840.0,18680.0,36480.0
9789247672,6000.0,14400.0,30400.0,43540.0
9819419933,6840.0,18060.0,32700.0,64320.0
8344335674,7080.0,23580.0,67360.0,137120.0
6438528788,8100.0,14140.0,27280.0,62860.0
7850712641,13760.0,34100.0,71100.0,164780.0
7871666154,34880.0,44260.0,52020.0,92160.0
5105789429,13000.0,19280.0,42280.0,68920.0
9968839655,1000.0,4360.0,11020.0,30800.0
5999437983,3679.9999999999995,18800.0,42820.0,72620.0
9885453838,700.0,3700.0,21700.0,22240.0
9385301961,7800.0,40040.0,65080.0,141380.0
8046786277,3079.9999999999995,6500.0,16380.0,31640.0
7451211707,600.0,7820.0,10800.0,18200.0
5716836672,6480.0,21440.0,31580.0,72640.0
7495235423,2320.0,6800.0,35800.0,65800.0
7169653427,3879.9999999999995,10520.0,12880.0,32580.0
7994633221,680.0,2120.0,4140.0,6980.0
6665039447,13120.0,22660.0,72400.0,113480.0
9261555048,2719.9999999999995,8360.0,21160.0,40760.0
8928908659,8000.0,38500.0,65500.0,147500.0
8373410704,2200.0000000000005,23540.0,99460.0,180400.0
8693774744,18639.999999999996,47020.0,77300.0,114340.0
4829752187,6180.0,9940.0,22540.0,56120.0
5626938323,29279.999999999996,108240.0,236720.0,472080.0
5935493630,2639.9999999999995,9140.0,29640.0,35980.0
4022355134,2839.9999999999995,13900.0,107420.0,193220.0
3862975755,8400.0,20440.0,64640.0,74080.0
4529325668,7740.0,21480.0,65500.0,159420.0
9998708349,12160.0,15140.0,54280.0,107360.0
5653940895,19999.999999999996,36080.0,72020.0,101400.0
5201210068,5000.0,17000.0,22000.0,40960.0
9452404718,1000.0,5120.0,32260.0,46100.0
7415819973,7020.0,8820.0,16420.0,28540.0
7856983461,2200.0000000000005,7440.0,20920.0,36680.0
5092937513,2599.9999999999995,8120.0,14060.0,33500.0
8907673267,29519.999999999996,75600.0,139520.0,364960.0
6094067143,2400.0,22320.0,51400.0,94220.0
7685275720,13600.0,44700.0,101220.0,240980.0
8031051907,2440.0,13440.0,43740.0,83580.0
6181910855,41360.0,103200.0,195840.0,384320.0
6444571535,7000.0,19420.0,24260.0,24780.0
6936358707,13280.0,30680.0,62580.0,63160.0
4404554808,6840.0,17080.0,32560.0,78500.0
9093015699,13680.0,46320.0,73720.0,144040.0
7066092559,6840.0,28740.0,52060.0,73940.0
8359008866,6420.0,26020.0,39240.0,61880.0
7542411698,15120.0,42240.0,89840.0,160920.0
7283698104,10000.0,28000.0,50000.0,139320.0
4718866726,5000.0,12000.0,13560.0,22160.0
7640730320,2000.0000000000005,7600.0,30040.0,87780.0
7786214894,8500.0,35520.0,61420.0,117920.0
5422998120,2999.9999999999995,13500.0,22580.0,64700.0
8492944357,7020.0,65260.0,138300.0,186220.0
6678660899,2999.9999999999995,7200.0,19100.0,28360.0
7640975044,14080.0,37200.0,71120.0,147620.0
8238414123,5000.0,33800.0,68960.0,138360.0
9622010682,7500.0,35340.0,102140.0,174940.0
9553860336,14560.0,21040.0,31600.0,67140.0
4391198262,36080.0,101040.0,199680.0,412720.0
6306422186,6000.0,18920.0,30200.0,54140.0
6833854118,2479.9999999999995,26360.0,34900.0,49920.0
8414822429,2000.0000000000005,8080.0,12540.0,78160.0
9828594054,1000.0,2440.0,4860.0,15180.0
9989802261,6960.0,16800.0,23920.0,31680.0
5331750174,640.0,14140.0,28140.0,53900.0
9209644096,7560.0,17280.0,86800.0,117040.0
9270203908,2999.9999999999995,11480.0,19640.0,34840.0
9037414862,12560.0,32700.0,82420.0,231780.0
8829292676,8940.0,29720.0,84200.0,139080.0
8848678289,2799.9999999999995,9320.0,23340.0,33260.0
8650767570,2999.9999999999995,10540.0,17360.0,33640.0
8696385737,980.0,17720.0,46720.0,56440.0
8291877935,14160.0,37200.0,78960.0,143980.0
8383384524,6180.0,23500.0,40200.0,64140.0
9785597288,6840.0,34600.0,38720.0,63700.0
9553083114,2599.9999999999995,18640.0,36640.0,68060.0
9521877753,15000.0,60680.0,115780.0,172920.0
9358548510,2999.9999999999995,9960.0,18640.0,48720.0
9377168962,600.0,3560.0,8000.0,14540.0
9491994810,9500.0,26500.0,45700.0,97840.0
9478866002,3039.9999999999995,16040.0,39200.0,123600.0
9980115922,1000.0,7080.0,15640.0,20340.0
4908125297,2959.9999999999995,7640.0,25580.0,25580.0
5409111052,2000.0000000000005,8400.0,15600.0,22840.0
5317359324,6000.0,11720.0,26280.0,45280.0
5311062137,3639.9999999999995,9720.0,16760.0,51800.0
5454182100,2000.0000000000005,7000.0,16200.0,30920.0
8191749208,12960.0,44640.0,101120.0,208340.0
7960795662,6480.0,18660.0,37320.0,84240.0
7905497789,500.0,3360.0,5240.0,9440.0
7889512123,8500.0,24500.0,46740.0,109740.0
7827638282,2040.0000000000005,7080.0,7500.0,15020.0
7782274764,2080.0000000000005,5080.0,6940.0,14580.0
7233357039,29999.999999999996,90000.0,186400.0,368920.0
7399024689,14560.0,36840.0,82840.0,166220.0
7569959682,21639.999999999996,67800.0,135760.0,236520.0
7488433073,1000.0,5220.0,19220.0,50720.0
6788485797,13200.0,29460.0,69740.0,147920.0
6837000632,16000.0,27000.0,53780.0,119340.0
6865838122,3639.9999999999995,7680.0,12080.0,24900.0
6329490473,600.0,2360.0,6580.0,11720.0
6398948509,640.0,2060.0,12020.0,35220.0
6375617613,2759.9999999999995,9760.0,30600.0,59400.0
4473256450,900.0,5980.0,12060.0,22040.0
7366771350,2000.0000000000005,6320.0,27120.0,71300.0
8687213787,6000.0,12300.0,22140.0,95980.0
6122667184,540.0,9340.0,49660.0,142780.0
4384372888,6420.0,11280.0,20160.0,43620.0
9237443621,2999.9999999999995,12840.0,31040.0,58480.0
9206782435,16320.0,42720.0,78780.0,181860.0
9294342945,7560.0,17620.0,46700.0,61340.0
9067039140,13360.0,33660.0,81420.0,204460.0
9118941324,22999.999999999996,73960.0,138200.0,262560.0
9190533579,19999.999999999996,56540.0,103500.0,190960.0
9155392400,580.0,4780.0,5860.0,13720.0
8911852063,2120.0000000000005,10760.0,40280.0,65840.0
9023018252,23199.999999999996,49560.0,73020.0,106300.0
8502643818,3399.9999999999995,17500.0,47500.0,113740.0
4661192864,2839.9999999999995,22160.0,55100.0,117100.0
9797922975,6360.0,14280.0,37860.0,50260.0
9881263308,5.684341886080802e-14,5080.0,18440.0,45600.0
9374544083,19279.999999999996,43180.0,71540.0,156360.0
9576387428,18879.999999999996,81200.0,163280.0,342880.0
7791444937,3039.9999999999995,29040.0,57080.0,120180.0
8197513736,3959.9999999999995,21320.0,29760.0,59920.0
8070365803,23039.999999999996,63680.0,136880.0,310640.0
8086107200,6000.0,14040.0,30820.0,60640.0
7493389622,7500.0,13180.0,23340.0,61720.0
7130583989,11500.0,31000.0,46200.0,87880.0
7124838626,3199.9999999999995,4820.0,6860.0,7500.0
6971744621,18559.999999999996,61360.0,108320.0,230560.0
6356205758,7560.0,32640.0,43280.0,67100.0
6392398173,2999.9999999999995,22720.0,55360.0,97980.0
6250853066,2000.0000000000005,8000.0,14080.0,54780.0
7658828969,2999.9999999999995,7160.0,16580.0,31740.0
6481256340,25359.999999999996,99120.0,134820.0,181360.0
9638524810,3439.9999999999995,12740.0,37540.0,92580.0
7994343723,17000.0,46000.0,72180.0,152320.0
7410292345,5500.0,8560.0,12380.0,20720.0
8013774567,3999.9999999999995,9200.0,24380.0,46640.0
5420624805,2679.9999999999995,64400.0,79360.0,79360.0
4800122800,97279.99999999999,253520.0,475360.0,867280.0
9654240062,2999.9999999999995,8000.0,14320.0,27280.0
9619395176,3119.9999999999995,9800.0,25300.0,72680.0
9002832326,460.0,2460.0,4460.0,5260.0
8489018194,6240.0,9120.0,16680.0,28780.0
7075032056,19499.999999999996,78000.0,165500.0,224120.0
6712747318,21759.999999999996,63060.0,104560.0,217520.0
9912207350,12080.0,17240.0,29580.0,67300.0
5876503803,6500.0,17940.0,42560.0,106900.0
9003101325,2240.0,10640.0,25740.0,34280.0
6075742570,8580.0,22020.0,23680.0,52860.0
4697905485,3759.9999999999995,34320.0,64740.0,118620.0
6833602439,15040.0,26060.0,59440.0,115820.0
6295671691,8520.0,15360.0,36480.0,63120.0
6100887588,18879.999999999996,46080.0,94720.0,169640.0
8514714157,3639.9999999999995,5420.0,15040.0,83880.0
9832516041,3359.9999999999995,9400.0,26860.0,26860.0
4557656943,3999.9999999999995,11880.0,15800.0,31800.0
4393797976,2999.9999999999995,4860.0,6880.0,15060.0
8917647023,12000.0,34460.0,80860.0,157160.0
9084611463,3399.9999999999995,18580.0,32640.0,90780.0
9113187638,7680.0,35120.0,81520.0,125560.0
6554151870,2839.9999999999995,11720.0,28280.0,77200.0
3956560398,2000.0000000000005,6440.0,17240.0,37600.0
5136998630,13680.0,33840.0,52400.0,66120.0
9393437595,12160.0,26200.0,55540.0,70620.0
7494451856,1000.0,3900.0,4700.0,30160.0
4166271430,6360.0,28320.0,77400.0,121300.0
9797139036,16080.0,21280.0,22180.0,47240.0
3770948194,3999.9999999999995,6160.0,12200.0,21400.0
8287700062,9000.0,20000.0,46500.0,106420.0
8443143965,5000.0,29500.0,64700.0,125740.0
7627634973,8520.0,43720.0,98760.0,202980.0
7515414468,6720.0,13640.0,32040.0,85840.0
5291664326,7200.0,28880.0,63820.0,128120.0
4696055150,6240.0,18180.0,47520.0,76060.0
4531440915,17440.0,50320.0,86500.0,182880.0
9615711621,2080.0000000000005,6160.0,16080.0,45960.0
5067262287,19999.999999999996,74960.0,167400.0,300840.0
5744388744,10000.0,12660.0,20020.0,59680.0
9399725359,2999.9999999999995,8980.0,30720.0,52060.0
4849670828,5000.0,27180.0,27740.0,50980.0
6576960718,2160.0000000000005,7560.0,13800.0,15700.0
6847205235,8820.0,20580.0,47720.0,69800.0
6921664206,7320.0,21920.0,50880.0,84340.0
9198905554,2959.9999999999995,13960.0,19500.0,54580.0
7262989657,6120.0,33480.0,45900.0,109520.0
4905512888,12800.0,39760.0,78800.0,144180.0
7881361212,17000.0,41520.0,74180.0,162520.0
3412070101,19119.999999999996,32980.0,59580.0,134540.0
2759341249,7320.0,57480.0,109980.0,201600.0
8838709283,6180.0,28120.0,63100.0,105500.0
5498481976,19999.999999999996,29500.0,50880.0,62160.0
3913836335,7800.0,12720.0,19840.0,27500.0
2855011492,3079.9999999999995,11380.0,29740.0,91940.0
4576255512,8000.0,31400.0,41400.0,92100.0
5731269519,24159.999999999996,47600.0,115120.0,253780.0
6843016288,5000.0,15680.0,26440.0,58300.0
8925248247,3999.9999999999995,21200.0,25560.0,48740.0
5030310562,9000.0,24500.0,54940.0,68940.0
8630053056,3919.9999999999995,20960.0,66600.0,147800.0
3792178370,8040.0,16040.0,23920.0,57360.0
7655409681,53040.0,85120.0,137760.0,238800.0
7700234320,8820.0,28640.0,104480.0,142880.0
7210541056,3799.9999999999995,9480.0,22480.0,54480.0
7145274814,22999.999999999996,58000.0,98920.0,222840.0
9603142995,23919.999999999996,58960.0,114640.0,179220.0
9527104637,2000.0000000000005,9000.0,9880.0,18760.0
9557270482,7260.0,12540.0,21740.0,43440.0
5843473805,19999.999999999996,43220.0,72460.0,167500.0
5292703047,6000.0,15420.0,25620.0,45000.0
4973420985,7380.0,17900.0,32820.0,75680.0
9250548767,2519.9999999999995,8280.0,12780.0,36700.0
3683942031,2719.9999999999995,6880.0,20100.0,31520.0
4542180086,2000.0000000000005,18760.0,27080.0,30300.0
6354653003,5000.0,37900.0,75820.0,175280.0
9254211832,12000.0,32520.0,75360.0,152540.0
9429341641,18240.0,19300.0,24140.0,37640.0
4921774264,16000.0,35800.0,59000.0,136080.0
8980008955,7320.0,13000.0,21760.0,36500.0
9554641928,640.0,3940.0,7060.0,32020.0
4112021232,7200.0,23460.0,52620.0,117940.0
7755014653,27039.999999999996,80460.0,162460.0,265380.0
7965801261,45520.0,106720.0,185820.0,358300.0
8563984454,2919.9999999999995,10540.0,21320.0,41880.0
8286133819,6500.0,14860.0,23020.0,35940.0
8902704720,3079.9999999999995,10240.0,23300.0,45080.0
9138356324,12000.0,22300.0,37300.0,106420.0
9172959199,2599.9999999999995,8080.0,43320.0,77100.0
4627387368,2499.9999999999995,12500.0,24500.0,46600.0
5262826838,19999.999999999996,40580.0,69620.0,117000.0
9018825964,3879.9999999999995,9600.0,38320.0,64220.0
9059194223,6180.0,16800.0,26480.0,40780.0
9871844266,4500.0,22420.0,35600.0,79700.0
8569236293,8820.0,10100.0,24320.0,34780.0
8304198465,12800.0,56720.0,114640.0,300480.0
7848599838,3759.9999999999995,25260.0,43720.0,83200.0
6058947491,12320.0,21200.0,34800.0,85640.0
7329046585,13600.0,42320.0,97120.0,186720.0
8342489076,2919.9999999999995,9240.0,18600.0,36680.0
8475400514,18000.0,62880.0,108080.0,221360.0
8676705984,14400.0,28980.0,53660.0,102520.0
9176876647,2440.0,5900.0,9600.0,28280.0
9347035520,3999.9999999999995,5200.0,25720.0,81800.0
9769584366,25359.999999999996,89680.0,126660.0,188460.0
4608766086,12000.0,28500.0,65500.0,111000.0
8758784396,19679.999999999996,83600.0,187440.0,257640.0
6399732068,2679.9999999999995,7140.0,20020.0,39560.0
3350756198,2959.9999999999995,14140.0,32700.0,57380.0
5626929166,41040.0,82160.0,179360.0,337320.0
5991312127,6540.0,36540.0,92060.0,155700.0
5169743700,3639.9999999999995,30760.0,85480.0,162160.0
9198123539,12720.0,36300.0,81580.0,208780.0
9488065189,7980.0,24300.0,59280.0,122860.0
9539714332,26319.999999999996,36940.0,53780.0,86640.0
9536023049,7860.0,30480.0,74800.0,139280.0
9787697682,800.0,14120.0,29220.0,130700.0
9677851393,8520.0,32160.0,59360.0,127360.0
6407338037,8160.0,22860.0,57940.0,133200.0
6558319836,7620.0,20420.0,38160.0,66820.0
6563836780,6300.0,12180.0,109520.0,189960.0
6505640952,2879.9999999999995,8440.0,19120.0,30360.0
7052484089,12240.0,39020.0,88060.0,152960.0
7093884519,8400.0,29680.0,52220.0,130800.0
6900683217,29999.999999999996,52500.0,80000.0,124420.0
6618366779,2599.9999999999995,14100.0,29600.0,51500.0
7854369927,32959.99999999999,70640.0,132080.0,202680.0
7522772796,2999.9999999999995,7080.0,7600.0,8600.0
7494175781,620.0,2260.0,3540.0,6520.0
7028355431,2879.9999999999995,4820.0,10800.0,35240.0
7269522596,28239.999999999996,45160.0,97080.0,169920.0
7207681050,18799.999999999996,47040.0,48720.0,75340.0
8089509278,26799.999999999996,75840.0,107080.0,230920.0
5855248479,29999.999999999996,50560.0,50560.0,54060.0
3763362552,47520.0,103360.0,194600.0,272060.0
5436353689,10000.0,28920.0,93640.0,200820.0
4733014295,3119.9999999999995,7800.0,18760.0,50440.0
5535965706,23759.999999999996,44920.0,89720.0,184460.0
6748373420,2080.0000000000005,7640.0,14040.0,25940.0
8945424225,6180.0,12260.0,19860.0,46880.0
5505827417,19999.999999999996,64500.0,121100.0,239100.0
